,unique_id,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2,avg mg/biopsy,mg/biopsy std,avg mg/cm2,mg/cm2 std,avg mg/ml,mg/ml std
60,HP71-28,HP71-20240123,A4-4,sample,hide,,A4-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2175.34,2175.34,2167.14,2167.2,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.196,Plate3,E2,,1.196,,8.170000000000073,0.8695606572256702,0.17391213144513404,0.13912970515610723,0.2767897538314053,0.1417113186248112,0.1417113186248112,0.28192571064011596,0.28192571064011596,0.177139148281014,0.177139148281014
61,HP71-28,HP71-20240123,A4-4,sample,hide,,A4-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2175.34,2175.34,2167.14,2167.2,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.175,Plate3,F2,,1.175,,8.170000000000073,0.8526188188373005,0.1705237637674601,0.13641901101396808,0.2713969991822592,0.1417113186248112,0.1417113186248112,0.28192571064011596,0.28192571064011596,0.177139148281014,0.177139148281014
62,HP71-28,HP71-20240123,A4-4,sample,hide,,A4-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2175.34,2175.34,2167.14,2167.2,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.236,Plate3,G2,,1.236,,8.170000000000073,0.9018308255844699,0.180366165116894,0.1442929320935152,0.2870616674488266,0.1417113186248112,0.1417113186248112,0.28192571064011596,0.28192571064011596,0.177139148281014,0.177139148281014
63,HP71-28,HP71-20240123,A4-4,sample,hide,,A4-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2175.34,2175.34,2167.14,2167.2,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.242,Plate3,H2,,1.242,,8.170000000000073,0.90667135083829,0.181334270167658,0.1450674161341264,0.28860245449143984,0.1417113186248112,0.1417113186248112,0.28192571064011596,0.28192571064011596,0.177139148281014,0.177139148281014
64,HP71-29,HP71-20240123,A5-1,sample,hide,,A5-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2167.89,2167.85,2158.74,2158.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.808,Plate1,A9,,1.808,,9.159999999999854,1.2955678672648658,0.25911357345297314,0.20729085876237852,0.4123920603724558,0.20535395553822444,0.20535395553822444,0.40853871384227136,0.40853871384227136,0.2566924444227805,0.2566924444227805
65,HP71-29,HP71-20240123,A5-1,sample,hide,,A5-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2167.89,2167.85,2158.74,2158.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.79,Plate1,B9,,1.79,,9.159999999999854,1.2819490164700322,0.25638980329400646,0.20511184263520518,0.40805704552599836,0.20535395553822444,0.20535395553822444,0.40853871384227136,0.40853871384227136,0.2566924444227805,0.2566924444227805
66,HP71-29,HP71-20240123,A5-1,sample,hide,,A5-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2167.89,2167.85,2158.74,2158.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.693,Plate1,C9,,1.693,,9.159999999999854,1.2085585427423176,0.24171170854846352,0.19336936683877082,0.384696132186755,0.20535395553822444,0.20535395553822444,0.40853871384227136,0.40853871384227136,0.2566924444227805,0.2566924444227805
67,HP71-29,HP71-20240123,A5-1,sample,hide,,A5-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2167.89,2167.85,2158.74,2158.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.794,Plate1,D9,,1.794,,9.159999999999854,1.284975427757773,0.2569950855515546,0.20559606844124367,0.4090203821585444,0.20535395553822444,0.20535395553822444,0.40853871384227136,0.40853871384227136,0.2566924444227805,0.2566924444227805
68,HP71-30,HP71-20240123,A5-2,sample,hide,,A5-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2193.36,2193.29,2185.08,2185.33,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.6469999999999998,Plate1,E3,,1.6469999999999998,,8.11999999999989,1.173754812933298,0.2347509625866596,0.1878007700693277,0.3736177609124746,0.19058506845404927,0.19058506845404927,0.37915694654961485,0.37915694654961485,0.23823133556756151,0.23823133556756151
69,HP71-30,HP71-20240123,A5-2,sample,hide,,A5-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2193.36,2193.29,2185.08,2185.33,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.608,Plate1,F3,,1.608,,8.11999999999989,1.1442473028778253,0.22884946057556504,0.18307956846045204,0.36422522874514995,0.19058506845404927,0.19058506845404927,0.37915694654961485,0.37915694654961485,0.23823133556756151,0.23823133556756151
70,HP71-30,HP71-20240123,A5-2,sample,hide,,A5-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2193.36,2193.29,2185.08,2185.33,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.693,Plate1,G3,,1.693,,8.11999999999989,1.2085585427423176,0.24171170854846352,0.19336936683877082,0.384696132186755,0.19058506845404927,0.19058506845404927,0.37915694654961485,0.37915694654961485,0.23823133556756151,0.23823133556756151
71,HP71-30,HP71-20240123,A5-2,sample,hide,,A5-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2193.36,2193.29,2185.08,2185.33,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.709,Plate1,H3,,1.709,,8.11999999999989,1.2206641878932807,0.24413283757865614,0.19530627006292492,0.38854947871693946,0.19058506845404927,0.19058506845404927,0.37915694654961485,0.37915694654961485,0.23823133556756151,0.23823133556756151
72,HP71-31,HP71-20240123,A5-3,sample,hide,,A5-3,1/17/24,3.0,8.0,800.0,4.0,20.0,1645.05,1644.92,1635.75,1635.96,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.827,Plate2,A3,,1.827,,9.13000000000011,1.3619247505443195,0.2723849501088639,0.21790796008709112,0.4335141123366498,0.20809207130085242,0.20809207130085242,0.41398602207202234,0.41398602207202234,0.2601150891260655,0.2601150891260655
73,HP71-31,HP71-20240123,A5-3,sample,hide,,A5-3,1/17/24,3.0,8.0,800.0,4.0,20.0,1645.05,1644.92,1635.75,1635.96,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.7690000000000001,Plate2,B3,,1.7690000000000001,,9.13000000000011,1.3160117223506225,0.26320234447012447,0.2105618755760996,0.41889954155796094,0.20809207130085242,0.20809207130085242,0.41398602207202234,0.41398602207202234,0.2601150891260655,0.2601150891260655
74,HP71-31,HP71-20240123,A5-3,sample,hide,,A5-3,1/17/24,3.0,8.0,800.0,4.0,20.0,1645.05,1644.92,1635.75,1635.96,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.73,Plate2,C3,,1.73,,9.13000000000011,1.2851391689100329,0.25702783378200655,0.20562226702560527,0.4090725025860839,0.20809207130085242,0.20809207130085242,0.41398602207202234,0.41398602207202234,0.2601150891260655,0.2601150891260655
75,HP71-31,HP71-20240123,A5-3,sample,hide,,A5-3,1/17/24,3.0,8.0,800.0,4.0,20.0,1645.05,1644.92,1635.75,1635.96,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.722,Plate2,D3,,1.722,,9.13000000000011,1.2788063374350402,0.25576126748700806,0.20460901398960646,0.40705669972005787,0.20809207130085242,0.20809207130085242,0.41398602207202234,0.41398602207202234,0.2601150891260655,0.2601150891260655
76,HP71-32,HP71-20240123,A5-4,sample,hide,,A5-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2179.72,2179.26,2170.59,2170.67,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.1420000000000001,Plate2,A8,,1.1420000000000001,,8.859999999999673,0.8196760554980693,0.16393521109961387,0.1311481688796911,0.26091099193316897,0.125131978978448,0.125131978978448,0.24894216241613926,0.24894216241613926,0.15641497372305999,0.15641497372305999
77,HP71-32,HP71-20240123,A5-4,sample,hide,,A5-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2179.72,2179.26,2170.59,2170.67,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.092,Plate2,B8,,1.092,,8.859999999999673,0.7800958587793648,0.15601917175587296,0.12481533740469837,0.24831222402050604,0.125131978978448,0.125131978978448,0.24894216241613926,0.24894216241613926,0.15641497372305999,0.15641497372305999
78,HP71-32,HP71-20240123,A5-4,sample,hide,,A5-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2179.72,2179.26,2170.59,2170.67,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.097,Plate2,C8,,1.097,,8.859999999999673,0.7840538784512352,0.15681077569024704,0.12544862055219763,0.2495721008117723,0.125131978978448,0.125131978978448,0.24894216241613926,0.24894216241613926,0.15641497372305999,0.15641497372305999
79,HP71-32,HP71-20240123,A5-4,sample,hide,,A5-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2179.72,2179.26,2170.59,2170.67,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.085,Plate2,D8,,1.085,,8.859999999999673,0.7745546312387461,0.15491092624774921,0.12392874099819938,0.24654839651273322,0.125131978978448,0.125131978978448,0.24894216241613926,0.24894216241613926,0.15641497372305999,0.15641497372305999
80,HP71-33,HP71-20240123,A6-1,sample,hide,,A6-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2157.55,2157.48,2149.52,2149.4,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.423,Plate2,E3,,1.423,,8.055000000000291,1.042116761057188,0.2084233522114376,0.16673868176915008,0.3317160676023341,0.15863265748115943,0.15863265748115943,0.31558964467412565,0.31558964467412565,0.19829082185144922,0.19829082185144922
81,HP71-33,HP71-20240123,A6-1,sample,hide,,A6-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2157.55,2157.48,2149.52,2149.4,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3619999999999999,Plate2,F3,,1.3619999999999999,,8.055000000000291,0.9938289210603686,0.19876578421207372,0.159012627369659,0.3163455707488854,0.15863265748115943,0.15863265748115943,0.31558964467412565,0.31558964467412565,0.19829082185144922,0.19829082185144922
82,HP71-33,HP71-20240123,A6-1,sample,hide,,A6-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2157.55,2157.48,2149.52,2149.4,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3119999999999998,Plate2,G3,,1.3119999999999998,,8.055000000000291,0.954248724341664,0.19084974486833278,0.15267979589466624,0.30374680283622246,0.15863265748115943,0.15863265748115943,0.31558964467412565,0.31558964467412565,0.19829082185144922,0.19829082185144922
83,HP71-33,HP71-20240123,A6-1,sample,hide,,A6-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2157.55,2157.48,2149.52,2149.4,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3559999999999999,Plate2,H3,,1.3559999999999999,,8.055000000000291,0.989079297454124,0.1978158594908248,0.15825268759265987,0.3148337185993659,0.15863265748115943,0.15863265748115943,0.31558964467412565,0.31558964467412565,0.19829082185144922,0.19829082185144922
84,HP71-34,HP71-20240123,A6-2,sample,hide,,A6-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2164.6,2164.63,2157.14,2157.1,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.521,Plate3,A3,,1.521,,7.494999999999891,1.1317557751409175,0.2263511550281835,0.18108092402254683,0.36024905197295326,0.16023439526276223,0.16023439526276223,0.3187762007426147,0.3187762007426147,0.2002929940784528,0.2002929940784528
85,HP71-34,HP71-20240123,A6-2,sample,hide,,A6-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2164.6,2164.63,2157.14,2157.1,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3359999999999999,Plate3,B3,,1.3359999999999999,,7.494999999999891,0.9825062464814689,0.19650124929629378,0.15720099943703503,0.31274145149237975,0.16023439526276223,0.16023439526276223,0.3187762007426147,0.3187762007426147,0.2002929940784528,0.2002929940784528
86,HP71-34,HP71-20240123,A6-2,sample,hide,,A6-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2164.6,2164.63,2157.14,2157.1,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.278,Plate3,C3,,1.278,,7.494999999999891,0.9357145023612097,0.18714290047224194,0.14971432037779356,0.29784717674711897,0.16023439526276223,0.16023439526276223,0.3187762007426147,0.3187762007426147,0.2002929940784528,0.2002929940784528
87,HP71-34,HP71-20240123,A6-2,sample,hide,,A6-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2164.6,2164.63,2157.14,2157.1,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.383,Plate3,D3,,1.383,,7.494999999999891,1.0204236943030587,0.20408473886061174,0.1632677910884894,0.3248109499928498,0.16023439526276223,0.16023439526276223,0.3187762007426147,0.3187762007426147,0.2002929940784528,0.2002929940784528
88,HP71-35,HP71-20240123,A6-3,sample,hide,,A6-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2185.6,2185.56,2176.94,2176.71,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.8119999999999998,Plate3,A8,,1.8119999999999998,,8.75500000000011,1.366521249951185,0.273304249990237,0.21864339999218962,0.4349772235396931,0.20605803433225772,0.20605803433225772,0.40993943409722866,0.40993943409722866,0.25757254291532217,0.25757254291532217
89,HP71-35,HP71-20240123,A6-3,sample,hide,,A6-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2185.6,2185.56,2176.94,2176.71,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.694,Plate3,B8,,1.694,,8.75500000000011,1.271324253292726,0.2542648506585452,0.20341188052683618,0.4046750783683003,0.20605803433225772,0.20605803433225772,0.40993943409722866,0.40993943409722866,0.25757254291532217,0.25757254291532217
90,HP71-35,HP71-20240123,A6-3,sample,hide,,A6-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2185.6,2185.56,2176.94,2176.71,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.67,Plate3,C8,,1.67,,8.75500000000011,1.2519621522774462,0.25039243045548926,0.20031394436439143,0.39851193019784753,0.20605803433225772,0.20605803433225772,0.40993943409722866,0.40993943409722866,0.25757254291532217,0.25757254291532217
91,HP71-35,HP71-20240123,A6-3,sample,hide,,A6-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2185.6,2185.56,2176.94,2176.71,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.735,Plate3,D8,,1.735,,8.75500000000011,1.3044011758604959,0.2608802351720992,0.20870418813767935,0.4152037898261572,0.20605803433225772,0.20605803433225772,0.40993943409722866,0.40993943409722866,0.25757254291532217,0.25757254291532217
92,HP71-36,HP71-20240123,A6-4,sample,hide,,A6-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2163.81,2163.77,2154.36,2154.5,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.337,Plate3,E3,,1.337,,9.359999999999673,0.9833130006904391,0.19666260013808784,0.15733008011047028,0.3129982493328154,0.15526478933550708,0.15526478933550708,0.3088894838858468,0.3088894838858468,0.19408098666938386,0.19408098666938386
93,HP71-36,HP71-20240123,A6-4,sample,hide,,A6-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2163.81,2163.77,2154.36,2154.5,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.318,Plate3,F3,,1.318,,9.359999999999673,0.9679846707200093,0.19359693414400186,0.1548775473152015,0.30811909036454027,0.15526478933550708,0.15526478933550708,0.3088894838858468,0.3088894838858468,0.19408098666938386,0.19408098666938386
94,HP71-36,HP71-20240123,A6-4,sample,hide,,A6-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2163.81,2163.77,2154.36,2154.5,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3219999999999998,Plate3,G3,,1.3219999999999998,,9.359999999999673,0.9712116875558892,0.19424233751117784,0.15539387000894228,0.30914628172628233,0.15526478933550708,0.15526478933550708,0.3088894838858468,0.3088894838858468,0.19408098666938386,0.19408098666938386
95,HP71-36,HP71-20240123,A6-4,sample,hide,,A6-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2163.81,2163.77,2154.36,2154.5,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.32,Plate3,H3,,1.32,,9.359999999999673,0.9695981791379493,0.19391963582758986,0.1551357086620719,0.30863268604541133,0.15526478933550708,0.15526478933550708,0.3088894838858468,0.3088894838858468,0.19408098666938386,0.19408098666938386
96,HP71-37,HP71-20240123,B1-1,sample,hide,,B1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2164.02,2163.97,2158.81,2159.03,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.098,Plate1,A10,,0.098,,5.074999999999818,0.0017770417556688123,0.00035540835113376246,0.00028432668090701,0.0005656499589907832,0.0002237984551521932,0.0002237984551521932,0.0004452328799225175,0.0004452328799225175,0.0002797480689402415,0.0002797480689402415
97,HP71-37,HP71-20240123,B1-1,sample,hide,,B1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2164.02,2163.97,2158.81,2159.03,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.09699999999999999,Plate1,B10,,0.09699999999999999,,5.074999999999818,0.0010204389337336028,0.00020408778674672057,0.00016327022939737647,0.00032481580085425184,0.0002237984551521932,0.0002237984551521932,0.0004452328799225175,0.0004452328799225175,0.0002797480689402415,0.0002797480689402415
98,HP71-37,HP71-20240123,B1-1,sample,hide,,B1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2164.02,2163.97,2158.81,2159.03,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.096,Plate1,C10,,0.096,,5.074999999999818,0.00026383611179840727,5.2767222359681454e-05,4.221377788774517e-05,8.39816427177249e-05,0.0002237984551521932,0.0002237984551521932,0.0004452328799225175,0.0004452328799225175,0.0002797480689402415,0.0002797480689402415
99,HP71-37,HP71-20240123,B1-1,sample,hide,,B1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2164.02,2163.97,2158.81,2159.03,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.098,Plate1,D10,,0.098,,5.074999999999818,0.0017770417556688123,0.00035540835113376246,0.00028432668090701,0.0005656499589907832,0.0002237984551521932,0.0002237984551521932,0.0004452328799225175,0.0004452328799225175,0.0002797480689402415,0.0002797480689402415
100,HP71-38,HP71-20240123,B1-2,sample,hide,,B1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2181.28,2181.33,2172.42,2172.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.086,Plate1,E4,,0.086,,8.860000000000582,-0.007302192107553632,-0.0014604384215107264,-0.0011683507372085811,-0.002324359938647571,-0.0011683507372085814,-0.0011683507372085814,-0.002324359938647571,-0.002324359938647571,-0.0014604384215107266,-0.0014604384215107266
101,HP71-38,HP71-20240123,B1-2,sample,hide,,B1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2181.28,2181.33,2172.42,2172.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.086,Plate1,F4,,0.086,,8.860000000000582,-0.007302192107553632,-0.0014604384215107264,-0.0011683507372085811,-0.002324359938647571,-0.0011683507372085814,-0.0011683507372085814,-0.002324359938647571,-0.002324359938647571,-0.0014604384215107266,-0.0014604384215107266
102,HP71-38,HP71-20240123,B1-2,sample,hide,,B1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2181.28,2181.33,2172.42,2172.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.086,Plate1,G4,,0.086,,8.860000000000582,-0.007302192107553632,-0.0014604384215107264,-0.0011683507372085811,-0.002324359938647571,-0.0011683507372085814,-0.0011683507372085814,-0.002324359938647571,-0.002324359938647571,-0.0014604384215107266,-0.0014604384215107266
103,HP71-38,HP71-20240123,B1-2,sample,hide,,B1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2181.28,2181.33,2172.42,2172.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.086,Plate1,H4,,0.086,,8.860000000000582,-0.007302192107553632,-0.0014604384215107264,-0.0011683507372085811,-0.002324359938647571,-0.0011683507372085814,-0.0011683507372085814,-0.002324359938647571,-0.002324359938647571,-0.0014604384215107266,-0.0014604384215107266
104,HP71-39,HP71-20240123,B1-3,sample,hide,,B1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2201.51,2201.68,2193.69,2193.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.585,Plate2,A4,,0.585,,7.985000000000127,0.3787526640517021,0.07575053281034042,0.06060042624827233,0.12056071738610478,0.05863724849102461,0.05863724849102461,0.1166550993331793,0.1166550993331793,0.07329656061378076,0.07329656061378076
105,HP71-39,HP71-20240123,B1-3,sample,hide,,B1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2201.51,2201.68,2193.69,2193.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.564,Plate2,B4,,0.564,,7.985000000000127,0.3621289814298463,0.07242579628596926,0.057940637028775416,0.11526923486278644,0.05863724849102461,0.05863724849102461,0.1166550993331793,0.1166550993331793,0.07329656061378076,0.07329656061378076
106,HP71-39,HP71-20240123,B1-3,sample,hide,,B1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2201.51,2201.68,2193.69,2193.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.568,Plate2,C4,,0.568,,7.985000000000127,0.3652953971673426,0.07305907943346852,0.05844726354677482,0.11627713629579943,0.05863724849102461,0.05863724849102461,0.1166550993331793,0.1166550993331793,0.07329656061378076,0.07329656061378076
107,HP71-39,HP71-20240123,B1-3,sample,hide,,B1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2201.51,2201.68,2193.69,2193.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.5710000000000001,Plate2,D4,,0.5710000000000001,,7.985000000000127,0.367670208970465,0.073534041794093,0.0588272334352744,0.11703306237055924,0.05863724849102461,0.05863724849102461,0.1166550993331793,0.1166550993331793,0.07329656061378076,0.07329656061378076
108,HP71-40,HP71-20240123,B1-4,sample,hide,,B1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2182.64,2182.59,2177.12,2177.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.099,Plate2,A9,,0.099,,5.479999999999563,-0.005966848054104634,-0.001193369610820927,-0.0009546956886567416,-0.0018993067249780192,-0.0009546956886567417,-0.0009546956886567417,-0.0018993067249780194,-0.0018993067249780194,-0.001193369610820927,-0.001193369610820927
109,HP71-40,HP71-20240123,B1-4,sample,hide,,B1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2182.64,2182.59,2177.12,2177.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.098,Plate2,B9,,0.098,,5.479999999999563,-0.006758451988478728,-0.0013516903976957457,-0.0010813523181565966,-0.002151282083231278,-0.0009546956886567417,-0.0009546956886567417,-0.0018993067249780194,-0.0018993067249780194,-0.001193369610820927,-0.001193369610820927
110,HP71-40,HP71-20240123,B1-4,sample,hide,,B1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2182.64,2182.59,2177.12,2177.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.099,Plate2,C9,,0.099,,5.479999999999563,-0.005966848054104634,-0.001193369610820927,-0.0009546956886567416,-0.0018993067249780192,-0.0009546956886567417,-0.0009546956886567417,-0.0018993067249780194,-0.0018993067249780194,-0.001193369610820927,-0.001193369610820927
111,HP71-40,HP71-20240123,B1-4,sample,hide,,B1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2182.64,2182.59,2177.12,2177.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.099,Plate2,D9,,0.099,,5.479999999999563,-0.005966848054104634,-0.001193369610820927,-0.0009546956886567416,-0.0018993067249780192,-0.0009546956886567417,-0.0009546956886567417,-0.0018993067249780194,-0.0018993067249780194,-0.001193369610820927,-0.001193369610820927
