,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
14246,,HP65-20240111,,Coating 1-B,Coating 1-B-12/24/,,,0.01142753015282868,,,,,
14250,,HP65-20240111,,Coating 2-A,Coating 2-A-12/24/,,,0.010063906579756707,,,,,
14254,,HP65-20240111,,Coating 2-B,Coating 2-B-12/24/,,,0.010104013155435295,,,,,
14258,,HP65-20240111,,Coating 3-A,Coating 3-A-12/24/,,,0.011628063031221615,,,,,
14262,,HP65-20240111,,Coating 3-B,Coating 3-B-12/24/,,,0.012029128788007493,,,,,
14266,,HP65-20240111,,Coating 4-A,Coating 4-A-12/24/,,,0.01142753015282868,,,,,
14306,,HP63-20240110,,EXP 57A- B3,EXP 57A- B3,,,0.09626901799777393,,,,,
14310,,HP63-20240110,,EXP 57A- B4,EXP 57A- B4,,,0.09849598340023992,,,,,
14314,,HP63-20240110,,EXP 57A- A7,EXP 57A- A7,,,0.18316190879399152,,,,,
14318,,HP63-20240110,,EXP 57A- A8,EXP 57A- A8,,,0.19153364910326165,,,,,
14322,,HP63-20240110,,EXP 57A- A9,EXP 57A- A9,,,0.17709961408727873,,,,,
14326,,HP63-20240110,,EXP 57A- A10,EXP 57A- A10,,,0.17796565618823768,,,,,
14330,,HP63-20240110,,EXP 57A- A1,EXP 57A- A1,,,0.06286453696078471,,,,,
14334,,HP63-20240110,,EXP 57A- A2,EXP 57A- A2,,,0.07494788627416478,,,,,
14338,,HP63-20240110,,EXP 57A- A3,EXP 57A- A3,,,0.0594003685569488,,,,,
14342,,HP63-20240110,,EXP 57A- A4,EXP 57A- A4,,,0.055193878352290913,,,,,
14346,,HP63-20240110,,EXP 57A- B1,EXP 57A- B1,,,0.0910315252919744,,,,,
14350,,HP63-20240110,,EXP 57A- B2,EXP 57A- B2,,,0.10563052070814004,,,,,
14390,,HP63-20240110,,EXP 57A- B7,EXP 57A- B7,,,0.2167691324419552,,,,,
14394,,HP63-20240110,,EXP 57A- B8,EXP 57A- B8,,,0.2168928917118999,,,,,
14398,,HP63-20240110,,EXP 57A- B9,EXP 57A- B9,,,0.20187676695860265,,,,,
14402,,HP63-20240110,,EXP 57A- B10,EXP 57A- B10,,,0.1942036922220276,,,,,
14418,,HP62-20240110,,Coating 6-A,Coating 6-A-12/24/,,,0.008071460795712984,,,,,
14422,,HP62-20240110,,Coating 4-A,Coating 4-A-12/25/,,,0.007904027388945738,,,,,
14426,,HP62-20240110,,Coating 6-B,Coating 6-B-12/24/,,,0.008071460795712988,,,,,
14430,,HP62-20240110,,Coating 4-B,Coating 4-B-12/25/,,,0.007987744092329361,,,,,
14434,,HP62-20240110,,Coating 7-A,Coating 7-A-12/24/,,,0.008071460795712988,,,,,
14438,,HP62-20240110,,Coating 5-A,Coating 5-A-12/25/,,,0.008657477719398352,,,,,
14442,,HP62-20240110,,Coating 7-B,Coating 7-B-12/24/,,,0.007945885740637548,,,,,
14446,,HP62-20240110,,Coating 5-B,Coating 5-B-12/25/,,,0.008322610905863856,,,,,
14450,,HP62-20240110,,uncoated-A,uncoated-A-12/25/,,,0.00819703585078842,,,,,
14454,,HP62-20240110,,Coating 6-A,Coating 6-A-12/25/,,,0.00853190266432292,,,,,
14458,,HP62-20240110,,uncoated-B,uncoated-B-12/25/,,,0.008280752554172044,,,,,
14462,,HP62-20240110,,Coating 6-B,Coating 6-B-12/25/,,,0.00857376101601473,,,,,
14466,,HP62-20240110,,Coating 1-A,Coating 1-A-12/25/,,,0.00773659398217849,,,,,
14470,,HP62-20240110,,Coating 7-A,Coating 7-A-12/25/,,,0.007820310685562111,,,,,
14474,,HP62-20240110,,Coating 1-B,Coating 1-B-12/25/,,,0.00844818596093929,,,,,
14478,,HP62-20240110,,Coating 7-B,Coating 7-B-12/25/,,,0.008406327609247484,,,,,
14482,,HP62-20240110,,Coating 2-A,Coating 2-A-12/25/,,,0.007778452333870303,,,,,
14486,,HP62-20240110,,uncoated-A,uncoated-A-12/26/,,,0.008657477719398359,,,,,
14490,,HP62-20240110,,Coating 2-B,Coating 2-B-12/25/,,,0.008071460795712986,,,,,
14494,,HP62-20240110,,Coating 3-A,Coating 3-A-12/25/,,,0.008364469257555672,,,,,
14498,,HP62-20240110,,Coating 3-B,Coating 3-B-12/25/,,,0.007945885740637551,,,,,
14514,,HP62-20240110,,uncoated-B,uncoated-B-12/26/,,,0.008690912965370893,,,,,
14518,,HP62-20240110,,Coating 6-B,Coating 6-B-12/26/,,,0.010190512740635056,,,,,
14522,,HP62-20240110,,Coating 1-A,Coating 1-A-12/26/,,,0.008893561583649833,,,,,
14526,,HP62-20240110,,Coating 7-A,Coating 7-A-12/26/,,,0.01055528025353715,,,,,
14530,,HP62-20240110,,Coating 1-B,Coating 1-B-12/26/,,,0.009136739925584562,,,,,
14534,,HP62-20240110,,Coating 7-B,Coating 7-B-12/26/,,,0.01039316135891399,,,,,
14538,,HP62-20240110,,Coating 2-A,Coating 2-A-12/26/,,,0.007596610426664607,,,,,
14542,,HP62-20240110,,uncoated-A,uncoated-A-12/27/,,,0.009379918267519284,,,,,
14546,,HP62-20240110,,Coating 2-B,Coating 2-B-12/26/,,,0.007961377939566706,,,,,
14550,,HP62-20240110,,uncoated-B,uncoated-B-12/27/,,,0.009379918267519287,,,,,
14554,,HP62-20240110,,Coating 3-A,Coating 3-A-12/26/,,,0.009136739925584563,,,,,
14558,,HP62-20240110,,Coating 1-A,Coating 1-A-12/27/,,,0.008690912965370893,,,,,
14562,,HP62-20240110,,Coating 3-B,Coating 3-B-12/26/,,,0.009055680478272984,,,,,
14566,,HP62-20240110,,Coating 1-B,Coating 1-B-12/27/,,,0.008893561583649831,,,,,
14570,,HP62-20240110,,Coating 4-A,Coating 4-A-12/26/,,,0.009339388543863502,,,,,
14574,,HP62-20240110,,Coating 2-A,Coating 2-A-12/27/,,,0.008204556281501432,,,,,
14578,,HP62-20240110,,Coating 4-B,Coating 4-B-12/26/,,,0.009420447991175076,,,,,
14582,,HP62-20240110,,Coating 2-B,Coating 2-B-12/27/,,,0.008407204899780375,,,,,
14586,,HP62-20240110,,Coating 5-A,Coating 5-A-12/26/,,,0.010312101911602416,,,,,
14590,,HP62-20240110,,Coating 5-B,Coating 5-B-12/26/,,,0.010068923569667687,,,,,
14594,,HP62-20240110,,Coating 6-A,Coating 6-A-12/26/,,,0.010555280253537143,,,,,
14610,,HP62-20240110,,Coating 3-A,Coating 3-A-12/27/,,,0.008359122558475183,,,,,
14614,,HP62-20240110,,Fresh Adv DMEM,Fresh Adv DMEM-12/27/,,,-0.002262113966291123,,,,,
14618,,HP62-20240110,,Coating 3-B,Coating 3-B-12/27/,,,0.00844231762263784,,,,,
14626,,HP62-20240110,,Coating 4-A,Coating 4-A-12/27/,,,0.008816695411369813,,,,,
14630,,HP62-20240110,,Coating 4-B,Coating 4-B-12/27/,,,0.008983085539695136,,,,,
14634,,HP62-20240110,,Coating 5-A,Coating 5-A-12/27/,,,0.008608707750963163,,,,,
14638,,HP62-20240110,,Coating 5-B,Coating 5-B-12/27/,,,0.009149475668020456,,,,,
14642,,HP62-20240110,,Coating 6-A,Coating 6-A-12/27/,,,0.009482255924671095,,,,,
14646,,HP62-20240110,,Coating 6-B,Coating 6-B-12/27/,,,0.009232670732183116,,,,,
14650,,HP62-20240110,,Coating 7-A,Coating 7-A-12/27/,,,0.008941488007613803,,,,,
14654,,HP62-20240110,,Coating 7-B,Coating 7-B-12/27/,,,0.009149475668020456,,,,,
14658,,HP62-20240110,,Fresh Induction media,Fresh Induction media-12/27/,,,0.007457842696713027,,,,,
14702,,HP59-20240108,PET723-30050,EXP060 231227 Sample #7,EXP060 2311227 Sample #7,-0.003415547365743905,,-0.006831094731487811,,,,0.725,
14706,,HP59-20240108,PET723-30050,EXP060 231227 Sample #8,EXP060 2311227 Sample #8,-0.0023306172590684053,,-0.004661234518136811,,,,0.66,
14710,,HP59-20240108,PET723-30050,EXP060 231227 Sample #9 ,EXP060 2311227 Sample #9 ,-0.003053903996852072,,-0.006107807993704144,,,,1.055,
14714,,HP59-20240108,PET723-30050,EXP060 231227 Sample #10,EXP060 2311227 Sample #10,0.0003214341128050281,,0.0006428682256100562,,,,1.05,
14718,,HP59-20240108,PET723-30050,EXP060 231227 Sample #11,EXP060 2311227 Sample #11,-0.003656642945005125,,-0.00731328589001025,,,,0.86,
14722,,HP59-20240108,PET723-30050,EXP060 231227 Sample #12,EXP060 2311227 Sample #12,-0.00016075704571741388,,-0.00032151409143482777,,,,1.56,
14726,,HP59-20240108,PET723-30050,EXP060 231227 Sample #1,EXP060 2311227 Sample #1,-0.00016075704571741388,,-0.00032151409143482777,,,,1.875,
14730,,HP59-20240108,PET723-30050,EXP060 231227 Sample #2,EXP060 2311227 Sample #2,-0.002451165048699016,,-0.004902330097398032,,,,1.43,
14734,,HP59-20240108,PET723-30050,EXP060 231227 Sample #3,EXP060 2311227 Sample #3,-0.003656642945005125,,-0.00731328589001025,,,,0.2,
14738,,HP59-20240108,PET723-30050,EXP060 231227 Sample #4,EXP060 2311227 Sample #4,-0.00088404378350108,,-0.0017680875670021605,,,,0.92,
14742,,HP59-20240108,PET723-30050,EXP060 231227 Sample #5,EXP060 2311227 Sample #5,-0.004741573051680624,,-0.009483146103361248,,,,0.355,
14746,,HP59-20240108,PET723-30050,EXP060 231227 Sample #6,EXP060 2311227 Sample #6,-0.004500477472419403,,-0.009000954944838806,,,,0.255,
14786,,HP59-20240108,PET723-30050,EXP060 231227 Sample #13,EXP060 2311227 Sample #13,-0.003428342299713468,,-0.006856684599426935,,,,1.4,
14790,,HP59-20240108,PET723-30050,EXP060 231227 Sample #14,EXP060 2311227 Sample #14,-0.0017625791996228387,,-0.0035251583992456773,,,,0.84,
14794,,HP59-20240108,PET723-30050,EXP060 231227 Sample #15,EXP060 2311227 Sample #15,-0.004325291661300733,,-0.008650583322601466,,-0.5507132385681339,,0.635,80.85071109071062
14798,,HP59-20240108,PET723-30050,EXP060 231227 Sample #16,EXP060 2311227 Sample #16,-0.0031720710535456807,,-0.0063441421070913615,,,,1.32,
14814,,HP68-20240112,PET723-100116,CC1- -2-7D-C,CC1-2-11162023-7d,-0.027628140986433646,0.0038187072267780006,-0.055256281972867305,0.007637414453556001,-0.054964440080383856,0.007597076642030777,8.4,17.13651113822037
14818,,HP68-20240112,PET723-100116,CC1- -2-7D-D,CC1-2-11162023-7d,-0.027628140986433646,0.0038187072267780006,-0.055256281972867305,0.007637414453556001,-0.054964440080383856,0.007597076642030777,9.065,17.13651113822037
14822,,HP68-20240112,PET723-30050,CC1- -3-7D-A,CC1-3-11162023-7d,-0.030463953669889774,0.0021720671485281,-0.06092790733977956,0.0043441342970562,-0.06060611015856805,0.004321190292697064,4.345,9.288183007003669
14826,,HP68-20240112,PET723-30050,CC1- -3-7D-B,CC1-3-11162023-7d,-0.030463953669889774,0.0021720671485281,-0.06092790733977956,0.0043441342970562,-0.06060611015856805,0.004321190292697064,5.585,9.288183007003669
14830,,HP68-20240112,PET723-30050,CC1- -3-7D-C,CC1-3-11162023-7d,-0.030463953669889774,0.0021720671485281,-0.06092790733977956,0.0043441342970562,-0.06060611015856805,0.004321190292697064,4.82,9.288183007003669
14834,,HP68-20240112,PET723-30050,CC1- -3-7D-D,CC1-3-11162023-7d,-0.030463953669889774,0.0021720671485281,-0.06092790733977956,0.0043441342970562,-0.06060611015856805,0.004321190292697064,3.925,9.288183007003669
14838,,HP68-20240112,PET723-100116,CC1- -1-7D-A,CC1-1-11162023-7d,-0.023374421961249458,0.0029832246239687443,-0.046748843922498916,0.005966449247937489,-0.046501934963107575,0.005934936815726074,8.735,16.72618980056619
14842,,HP68-20240112,PET723-100116,CC1- -1-7D-B,CC1-1-11162023-7d,-0.023374421961249458,0.0029832246239687443,-0.046748843922498916,0.005966449247937489,-0.046501934963107575,0.005934936815726074,8.785,16.72618980056619
14846,,HP68-20240112,PET723-100116,CC1- -1-7D-C,CC1-1-11162023-7d,-0.023374421961249458,0.0029832246239687443,-0.046748843922498916,0.005966449247937489,-0.046501934963107575,0.005934936815726074,7.86,16.72618980056619
14850,,HP68-20240112,PET723-100116,CC1- -1-7D-D,CC1-1-11162023-7d,-0.023374421961249458,0.0029832246239687443,-0.046748843922498916,0.005966449247937489,-0.046501934963107575,0.005934936815726074,8.25,16.72618980056619
14854,,HP68-20240112,PET723-100116,CC1- -2-7D-A,CC1-2-11162023-7d,-0.027628140986433646,0.0038187072267780006,-0.055256281972867305,0.007637414453556001,-0.054964440080383856,0.007597076642030777,8.71,17.13651113822037
14858,,HP68-20240112,PET723-100116,CC1- -2-7D-B,CC1-2-11162023-7d,-0.027628140986433646,0.0038187072267780006,-0.055256281972867305,0.007637414453556001,-0.054964440080383856,0.007597076642030777,8.28,17.13651113822037
14898,,HP68-20240112,PET723-30050,CC1- -4-7D-A,CC1-4-11162023-7d,-0.051463987574081535,0.01270314348541322,-0.10292797514816307,0.02540628697082644,-0.10238435017043697,0.02527210098136402,4.605,9.424956786228288
14902,,HP68-20240112,PET723-100116,CC1- -1-14D-A,CC1-1-11162023-14d,0.06440426904711988,0.02609405025349791,0.12880853809423976,0.05218810050699582,0.1281282221883685,0.051912463539156455,14.04,27.421899335536512
14906,,HP68-20240112,PET723-30050,CC1- -4-7D-B,CC1-4-11162023-7d,-0.051463987574081535,0.01270314348541322,-0.10292797514816307,0.02540628697082644,-0.10238435017043697,0.02527210098136402,4.795,9.424956786228288
14910,,HP68-20240112,PET723-100116,CC1- -1-14D-B,CC1-1-11162023-14d,0.06440426904711988,0.02609405025349791,0.12880853809423976,0.05218810050699582,0.1281282221883685,0.051912463539156455,13.38,27.421899335536512
14914,,HP68-20240112,PET723-30050,CC1- -4-7D-C,CC1-4-11162023-7d,-0.051463987574081535,0.01270314348541322,-0.10292797514816307,0.02540628697082644,-0.10238435017043697,0.02527210098136402,4.94,9.424956786228288
14918,,HP68-20240112,PET723-100116,CC1- -1-14D-C,CC1-1-11162023-14d,0.06440426904711988,0.02609405025349791,0.12880853809423976,0.05218810050699582,0.1281282221883685,0.051912463539156455,12.355,27.421899335536512
14922,,HP68-20240112,PET723-30050,CC1- -4-7D-D,CC1-4-11162023-7d,-0.051463987574081535,0.01270314348541322,-0.10292797514816307,0.02540628697082644,-0.10238435017043697,0.02527210098136402,4.61,9.424956786228288
14926,,HP68-20240112,PET723-100116,CC1- -1-14D-D,CC1-1-11162023-14d,0.06440426904711988,0.02609405025349791,0.12880853809423976,0.05218810050699582,0.1281282221883685,0.051912463539156455,15.36,27.421899335536512
14930,,HP68-20240112,PET723-30050,CC1- -5-7D-A,CC1-5-11162023-7d,-0.0571299169932112,0.006241101198360073,-0.1142598339864224,0.012482202396720146,-0.1136563585987404,0.01241627632569697,6.305,12.719961467422936
14934,,HP68-20240112,PET723-100116,CC1- -2-14D-A,CC1-2-11162023-14d,0.06316627286145432,0.02841437241847193,0.12633254572290864,0.05682874483694386,0.12566530703239864,0.056528597815672724,12.79,25.367805851251703
14938,,HP68-20240112,PET723-30050,CC1- -5-7D-B,CC1-5-11162023-7d,-0.0571299169932112,0.006241101198360073,-0.1142598339864224,0.012482202396720146,-0.1136563585987404,0.01241627632569697,7.11,12.719961467422936
14942,,HP68-20240112,PET723-100116,CC1- -2-14D-B,CC1-2-11162023-14d,0.06316627286145432,0.02841437241847193,0.12633254572290864,0.05682874483694386,0.12566530703239864,0.056528597815672724,12.65,25.367805851251703
14946,,HP68-20240112,PET723-30050,CC1- -5-7D-C,CC1-5-11162023-7d,-0.0571299169932112,0.006241101198360073,-0.1142598339864224,0.012482202396720146,-0.1136563585987404,0.01241627632569697,5.83,12.719961467422936
14950,,HP68-20240112,PET723-30050,CC1- -5-7D-D,CC1-5-11162023-7d,-0.0571299169932112,0.006241101198360073,-0.1142598339864224,0.012482202396720146,-0.1136563585987404,0.01241627632569697,6.33,12.719961467422936
14954,,HP68-20240112,PET723-30050,CC1- -6-7D-A,CC1-6-11162023-7d,-0.003020291040523012,0.06848278360807211,-0.0060405820810460215,0.13696556721614422,-0.006008678108442495,0.13624216909896628,6.8,13.652509962099067
14958,,HP68-20240112,PET723-30050,CC1- -6-7D-B,CC1-6-11162023-7d,-0.003020291040523012,0.06848278360807211,-0.0060405820810460215,0.13696556721614422,-0.006008678108442495,0.13624216909896628,7.595,13.652509962099067
14962,,HP68-20240112,PET723-30050,CC1- -6-7D-C,CC1-6-11162023-7d,-0.003020291040523012,0.06848278360807211,-0.0060405820810460215,0.13696556721614422,-0.006008678108442495,0.13624216909896628,6.235,13.652509962099067
14966,,HP68-20240112,PET723-30050,CC1- -6-7D-D,CC1-6-11162023-7d,-0.003020291040523012,0.06848278360807211,-0.0060405820810460215,0.13696556721614422,-0.006008678108442495,0.13624216909896628,6.82,13.652509962099067
14982,,HP68-20240112,PET723-100116,CC1- -2-14D-C,CC1-2-11162023-14d,0.06316627286145432,0.02841437241847193,0.12633254572290864,0.05682874483694386,0.12566530703239864,0.056528597815672724,12.4,25.367805851251703
14986,,HP68-20240112,,EXP 50A- C2,EXP 50A- C2,-0.0009763289249483221,,-0.0019526578498966442,,-0.001942344681114019,,,
14990,,HP68-20240112,PET723-100116,CC1- -2-14D-D,CC1-2-11162023-14d,0.06316627286145432,0.02841437241847193,0.12633254572290864,0.05682874483694386,0.12566530703239864,0.056528597815672724,13.165,25.367805851251703
14994,,HP68-20240112,,EXP 50A- C4,EXP 50A- C4,-0.0007486850772289028,,-0.0014973701544578055,,-0.0014894616357514654,,,
14998,,HP68-20240112,PET723-30050,CC1- -3-14D-A,CC1-3-11162023-14d,0.09651523279112706,0.009715495087768304,0.19303046558225406,0.019430990175536608,0.1920109547796607,0.0193283633475419,7.48,15.98512459679466
15002,,HP68-20240112,,EXP 50A- C6,EXP 50A- C6,-0.000919417963018468,,-0.001838835926036936,,-0.0018291239197733816,,,
15006,,HP68-20240112,PET723-30050,CC1- -3-14D-B,CC1-3-11162023-14d,0.09651523279112706,0.009715495087768304,0.19303046558225406,0.019430990175536608,0.1920109547796607,0.0193283633475419,8.64,15.98512459679466
15010,,HP68-20240112,,EXP 50A- A10,EXP 50A- A10,0.02025145987488759,,0.04050291974977519,,0.0402889992989442,,,
15014,,HP68-20240112,PET723-30050,CC1- -3-14D-C,CC1-3-11162023-14d,0.09651523279112706,0.009715495087768304,0.19303046558225406,0.019430990175536608,0.1920109547796607,0.0193283633475419,8.45,15.98512459679466
15018,,HP68-20240112,,EXP 50A- A12,EXP 50A- A12,0.027194597230329902,,0.054389194460659804,,0.054101932182502116,,,
15022,,HP68-20240112,PET723-30050,CC1- -3-14D-D,CC1-3-11162023-14d,0.09651523279112706,0.009715495087768304,0.19303046558225406,0.019430990175536608,0.1920109547796607,0.0193283633475419,7.57,15.98512459679466
15026,,HP68-20240112,,EXP 50A- A14,EXP 50A- A14,0.03561741959594845,,0.0712348391918969,,0.07085860486091664,,,
15030,,HP68-20240112,,EXP 50A- A2,EXP 50A- A2,0.006479007087862684,,0.012958014175725369,,0.01288957505450965,,,
15034,,HP68-20240112,,EXP 50A- A4,EXP 50A- A4,0.006023719392423844,,0.012047438784847687,,0.01198380896378454,,,
15038,,HP68-20240112,,EXP 50A- A6,EXP 50A- A6,0.0021537739811937013,,0.0043075479623874025,,0.004284797192621105,,,
15042,,HP68-20240112,,EXP 50A- B2,EXP 50A- B2,0.009324555184355432,,0.018649110368710864,,0.018550613121541576,,,
15046,,HP68-20240112,,EXP 50A- B4,EXP 50A- B4,0.006479007087862684,,0.012958014175725369,,0.01288957505450965,,,
15050,,HP68-20240112,,EXP 50A- B6,EXP 50A- B6,0.0067635618975119575,,0.013527123795023915,,0.013455678861212841,,,
15066,,HP68-20240112,,EXP 50A- B10,EXP 50A- B10,0.060615143591876114,,0.12123028718375226,,0.12058999661090132,,,
15070,,HP68-20240112,,EXP 50A- C19,EXP 50A- C19,-0.0011168566761661054,,-0.0022337133523322107,,-0.002221915759212747,,,
15074,,HP68-20240112,,EXP 50A- B12,EXP 50A- B12,0.03798803711064981,,0.07597607422129962,,0.07557479855647847,,,
15078,,HP68-20240112,,EXP 50A- C20,EXP 50A- C20,-0.0011765588040849085,,-0.002353117608169817,,-0.002340689368855025,,,
15082,,HP68-20240112,,EXP 50A- B14,EXP 50A- B14,0.047958292473089886,,0.0959165849461798,,0.09540999136673868,,,
15086,,HP68-20240112,,EXP 50A- C22,EXP 50A- C22,-0.002490005618298572,,-0.004980011236597144,,-0.00495370878098511,,,
15090,,HP68-20240112,,EXP 50A- C10,EXP 50A- C10,-0.0020123885949481484,,-0.004024777189896297,,-0.004003519903846897,,,
15094,,HP68-20240112,,EXP 50A- C12,EXP 50A- C12,-0.0017735800832729388,,-0.0035471601665458775,,-0.003528425465277793,,,
15098,,HP68-20240112,,EXP 50A- C14,EXP 50A- C14,-0.0020123885949481484,,-0.004024777189896297,,-0.004003519903846897,,,
15102,,HP68-20240112,,EXP 50A- A19,EXP 50A- A19,0.058943484010149635,,0.11788696802029927,,0.11726433554091754,,,
15106,,HP68-20240112,,EXP 50A- A20,EXP 50A- A20,0.02300280300303028,,0.04600560600606055,,0.04576262253626702,,,
15110,,HP68-20240112,,EXP 50A- A22,EXP 50A- A22,0.03948059030861988,,0.07896118061723975,,0.07854413879753537,,,
15114,,HP68-20240112,,EXP 50A- B19,EXP 50A- B19,0.09876480333199114,,0.19752960666398228,,0.19648633317231606,,,
15118,,HP68-20240112,,EXP 50A- B20,EXP 50A- B20,0.07392871811776912,,0.14785743623553824,,0.14707651156112905,,,
15122,,HP68-20240112,,EXP 50A- B22,EXP 50A- B22,0.10515293101930306,,0.21030586203860613,,0.20919510940403968,,,
15138,,HP67-20240112,PET723-100116,CC1- -2-11D-C,CC1-2-11162023-11d,0.03340779715074558,0.0021654108269336444,0.06681559430149117,0.004330821653867289,0.06646270067940623,0.0043079479616399755,10.565,20.620512314340992
15142,,HP67-20240112,PET723-100116,CC1- -2-11D-D,CC1-2-11162023-11d,0.03340779715074558,0.0021654108269336444,0.06681559430149117,0.004330821653867289,0.06646270067940623,0.0043079479616399755,9.69,20.620512314340992
15146,,HP67-20240112,PET723-100116,CC1- -1-11D-A,CC1-1-11162023-11d,0.04980467172113619,0.013621232010399841,0.09960934344227236,0.027242464020799682,0.0990832461685995,0.02709858006820861,11.275,23.726520500621422
15150,,HP67-20240112,PET723-100116,CC1- -1-11D-B,CC1-1-11162023-11d,0.04980467172113619,0.013621232010399841,0.09960934344227236,0.027242464020799682,0.0990832461685995,0.02709858006820861,11.92,23.726520500621422
15154,,HP67-20240112,PET723-100116,CC1- -1-11D-C,CC1-1-11162023-11d,0.04980467172113619,0.013621232010399841,0.09960934344227236,0.027242464020799682,0.0990832461685995,0.02709858006820861,10.295,23.726520500621422
15158,,HP67-20240112,PET723-100116,CC1- -1-11D-D,CC1-1-11162023-11d,0.04980467172113619,0.013621232010399841,0.09960934344227236,0.027242464020799682,0.0990832461685995,0.02709858006820861,14.215,23.726520500621422
15162,,HP67-20240112,PET723-100116,CC1- -2-11D-B,CC1-2-11162023-11d,0.03340779715074558,0.0021654108269336444,0.06681559430149117,0.004330821653867289,0.06646270067940623,0.0043079479616399755,10.745,20.620512314340992
15166,,HP67-20240112,PET723-30050,CC1- -4-11D-B,CC1-4-11162023-11d,0.03602157522747658,0.0027911673306089987,0.07204315045495316,0.005582334661217997,0.07166264694261827,0.005552850970787897,6.91,14.276695754542624
15170,,HP67-20240112,PET723-30050,CC1- -6-11D-A,CC1-6-11162023-11d,0.026544185178596986,0.0038752666318502787,0.05308837035719397,0.007750533263700557,0.05280797851900418,0.0077095980032256565,8.245,16.47004981402525
15174,,HP67-20240112,PET723-100116,CC1- -2-11D-A,CC1-2-11162023-11d,0.03340779715074558,0.0021654108269336444,0.06681559430149117,0.004330821653867289,0.06646270067940623,0.0043079479616399755,10.46,20.620512314340992
15178,,HP67-20240112,PET723-30050,CC1- -4-11D-A,CC1-4-11162023-11d,0.03602157522747658,0.0027911673306089987,0.07204315045495316,0.005582334661217997,0.07166264694261827,0.005552850970787897,7.465,14.276695754542624
15222,,HP67-20240112,PET723-30050,CC1- -4-11D-C,CC1-4-11162023-11d,0.03602157522747658,0.0027911673306089987,0.07204315045495316,0.005582334661217997,0.07166264694261827,0.005552850970787897,7.24,14.276695754542624
15226,,HP67-20240112,PET723-100116,CC1- -1-28D-A,CC1-1-11162023-28d,0.0849215047457768,0.001503420323862232,0.1698430094915536,0.003006840647724464,0.16894596568865286,0.0029909597010936845,14.66,28.637942572598103
15230,,HP67-20240112,PET723-30050,CC1- -4-11D-D,CC1-4-11162023-11d,0.03602157522747658,0.0027911673306089987,0.07204315045495316,0.005582334661217997,0.07166264694261827,0.005552850970787897,7.09,14.276695754542624
15234,,HP67-20240112,PET723-100116,CC1- -1-28D-B,CC1-1-11162023-28d,0.0849215047457768,0.001503420323862232,0.1698430094915536,0.003006840647724464,0.16894596568865286,0.0029909597010936845,14.64,28.637942572598103
15238,,HP67-20240112,PET723-30050,CC1- -3-11D-A,CC1-3-11162023-11d,0.037860389318942665,0.003211241584252471,0.07572077863788533,0.006422483168504942,0.0753208513436665,0.006388562144950349,6.97,13.78679694533556
15242,,HP67-20240112,PET723-100116,CC1- -1-28D-C,CC1-1-11162023-28d,0.0849215047457768,0.001503420323862232,0.1698430094915536,0.003006840647724464,0.16894596568865286,0.0029909597010936845,14.24,28.637942572598103
15246,,HP67-20240112,PET723-30050,CC1- -3-11D-B,CC1-3-11162023-11d,0.037860389318942665,0.003211241584252471,0.07572077863788533,0.006422483168504942,0.0753208513436665,0.006388562144950349,6.88,13.78679694533556
15250,,HP67-20240112,PET723-100116,CC1- -1-28D-D,CC1-1-11162023-28d,0.0849215047457768,0.001503420323862232,0.1698430094915536,0.003006840647724464,0.16894596568865286,0.0029909597010936845,14.04,28.637942572598103
15254,,HP67-20240112,PET723-30050,CC1- -3-11D-C,CC1-3-11162023-11d,0.037860389318942665,0.003211241584252471,0.07572077863788533,0.006422483168504942,0.0753208513436665,0.006388562144950349,6.475,13.78679694533556
15258,,HP67-20240112,PET723-100116,CC1- -2-28D-A,CC1-2-11162023-28d,0.0877602874739753,0.007567506318574506,0.1755205749479506,0.015135012637149012,0.17459354448311135,0.015055075468503562,15.035,30.62737936124657
15262,,HP67-20240112,PET723-30050,CC1- -3-11D-D,CC1-3-11162023-11d,0.037860389318942665,0.003211241584252471,0.07572077863788533,0.006422483168504942,0.0753208513436665,0.006388562144950349,7.395,13.78679694533556
15266,,HP67-20240112,PET723-100116,CC1- -2-28D-B,CC1-2-11162023-28d,0.0877602874739753,0.007567506318574506,0.1755205749479506,0.015135012637149012,0.17459354448311135,0.015055075468503562,15.575,30.62737936124657
15270,,HP67-20240112,PET723-30050,CC1- -6-11D-C,CC1-6-11162023-11d,0.026544185178596986,0.0038752666318502787,0.05308837035719397,0.007750533263700557,0.05280797851900418,0.0077095980032256565,8.205,16.47004981402525
15274,,HP67-20240112,PET723-30050,CC1- -6-11D-D,CC1-6-11162023-11d,0.026544185178596986,0.0038752666318502787,0.05308837035719397,0.007750533263700557,0.05280797851900418,0.0077095980032256565,8.42,16.47004981402525
15278,,HP67-20240112,PET723-30050,CC1- -5-11D-A,CC1-5-11162023-11d,0.020938277198994625,0.0043651876768149855,0.04187655439798925,0.008730375353629971,0.041655378950603984,0.00868426495361165,8.32,16.800793680138526
