hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg,tissue_areal_density_mg_per_cm2
HP67-54,HP67-20240112,PET723-30050,EXP 50A- C19,EXP 50A- C19,0.001126396,,0.002252793,,0.002240894,,3.935,7.828433763
HP67-55,HP67-20240112,PET723-30050,EXP 50A- C22,EXP 50A- C22,-0.000136303,,-0.000272606,,-0.000271166,,3.935,7.828433763
HP69-1,HP69-20240117,,EXP 57A- B3,EXP 57A- B3,0.029024626,,0.145123132,,0.05774266,,,
HP69-2,HP69-20240117,,EXP 57A- B4,EXP 57A- B4,0.031624014,,0.158120071,,0.062913977,,,
HP69-3,HP69-20240117,,EXP 57A- A7,EXP 57A- A7,0.063897602,,0.319488009,,0.12712024,,,
HP69-4,HP69-20240117,,EXP 57A- A8,EXP 57A- A8,0.054941295,,0.274706476,,0.109302234,,,
HP69-5,HP69-20240117,,EXP 57A- A9,EXP 57A- A9,0.050952136,,0.254760678,,0.101366053,,,
HP69-6,HP69-20240117,,EXP 57A- A10,EXP 57A- A10,0.049485154,,0.247425772,,0.098447587,,,
HP69-7,HP69-20240117,,EXP 57A- A1,EXP 57A- A1,0.016774046,,0.083870231,,0.033370905,,,
HP69-8,HP69-20240117,,EXP 57A- A2,EXP 57A- A2,0.019785218,,0.098926091,,0.039361441,,,
HP69-9,HP69-20240117,,EXP 57A- A3,EXP 57A- A3,0.014689389,,0.073446943,,0.02922361,,,
HP69-10,HP69-20240117,,EXP 57A- A4,EXP 57A- A4,0.013479772,,0.067398862,,0.026817155,,,
HP69-11,HP69-20240117,,EXP 57A- B1,EXP 57A- B1,0.023002282,,0.115011412,,0.045761587,,,
HP69-12,HP69-20240117,,EXP 57A- B2,EXP 57A- B2,0.024314845,,0.121574223,,0.048372846,,,
HP69-13,HP69-20240117,,EXP 57A- B7,EXP 57A- B7,0.076481486,,0.38240743,,0.152155082,,,
HP69-14,HP69-20240117,,EXP 57A- B8,EXP 57A- B8,0.077133093,,0.385665467,,0.153451414,,,
HP69-15,HP69-20240117,,EXP 57A- B9,EXP 57A- B9,0.066757496,,0.333787482,,0.132809819,,,
HP69-16,HP69-20240117,,EXP 57A- B10,EXP 57A- B10,0.060842905,,0.304214524,,0.121043113,,,
HP70-1,HP70-20240122,PET723-100116,CC1- -1-7D-B,CC1-1-11162023-7d,0.010516132,0.000444028,0.021032263,0.000888055,0.020921179,0.000883365,8.785,16.7261898
HP70-2,HP70-20240122,PET723-30050,CC1- -3-7D-B,CC1-3-11162023-7d,0.009261622,0.000431384,0.018523243,0.000862767,0.018425411,0.000858211,5.585,9.288183007
HP70-3,HP70-20240122,PET723-30050,CC1- -5-7D-B,CC1-5-11162023-7d,0.005312925,0.002144144,0.01062585,0.004288288,0.010569728,0.004265639,7.11,12.71996147
HP70-4,HP70-20240122,PET723-100116,CC1- -1-14D-B,CC1-1-11162023-14d,0.063019072,0.002625071,0.126038144,0.005250142,0.125372461,0.005222413,13.38,26.37661609
HP70-5,HP70-20240122,PET723-30050,CC1- -3-14D-B,CC1-3-11162023-14d,0.070404355,0.006733889,0.140808711,0.013467777,0.140065015,0.013396646,8.64,15.9851246
HP70-6,HP70-20240122,PET723-30050,CC1- -5-14D-B,CC1-5-11162023-14d,0.026399481,0.006965029,0.052798961,0.013930058,0.052520098,0.013856485,8.08,17.31804725
HP70-7,HP70-20240122,PET723-100116,CC1- -1-7D-A,CC1-1-11162023-7d,0.010516132,0.000444028,0.021032263,0.000888055,0.020921179,0.000883365,8.735,16.7261898
HP70-8,HP70-20240122,PET723-30050,CC1- -3-7D-A,CC1-3-11162023-7d,0.009261622,0.000431384,0.018523243,0.000862767,0.018425411,0.000858211,4.345,9.288183007
HP70-9,HP70-20240122,PET723-30050,CC1- -5-7D-A,CC1-5-11162023-7d,0.005312925,0.002144144,0.01062585,0.004288288,0.010569728,0.004265639,6.305,12.71996147
HP70-10,HP70-20240122,PET723-100116,CC1- -1-14D-A,CC1-1-11162023-14d,0.063019072,0.002625071,0.126038144,0.005250142,0.125372461,0.005222413,14.04,26.37661609
HP70-11,HP70-20240122,PET723-30050,CC1- -3-14D-A,CC1-3-11162023-14d,0.070404355,0.006733889,0.140808711,0.013467777,0.140065015,0.013396646,7.48,15.9851246
HP70-12,HP70-20240122,PET723-30050,CC1- -5-14D-A,CC1-5-11162023-14d,0.026399481,0.006965029,0.052798961,0.013930058,0.052520098,0.013856485,9.515,17.31804725
HP70-13,HP70-20240122,PET723-100116,CC1- -1-7D-C,CC1-1-11162023-7d,0.010516132,0.000444028,0.021032263,0.000888055,0.020921179,0.000883365,7.86,16.7261898
HP70-14,HP70-20240122,PET723-100116,CC1- -2-7D-A,CC1-2-11162023-7d,0.009159735,0.000795166,0.018319469,0.001590331,0.018222713,0.001581932,8.71,17.13651114
HP70-15,HP70-20240122,PET723-30050,CC1- -3-7D-C,CC1-3-11162023-7d,0.009261622,0.000431384,0.018523243,0.000862767,0.018425411,0.000858211,4.82,9.288183007
HP70-16,HP70-20240122,PET723-30050,CC1- -4-7D-A,CC1-4-11162023-7d,0.01041185,0.003003734,0.0208237,0.006007469,0.020713718,0.00597574,4.605,9.424956786
HP70-17,HP70-20240122,PET723-30050,CC1- -5-7D-C,CC1-5-11162023-7d,0.005312925,0.002144144,0.01062585,0.004288288,0.010569728,0.004265639,5.83,12.71996147
HP70-18,HP70-20240122,PET723-30050,CC1- -6-7D-A,CC1-6-11162023-7d,0.006864336,0.002488874,0.013728672,0.004977748,0.013656162,0.004951457,6.8,13.65250996
HP70-19,HP70-20240122,PET723-100116,CC1- -1-14D-C,CC1-1-11162023-14d,0.063019072,0.002625071,0.126038144,0.005250142,0.125372461,0.005222413,12.355,26.37661609
HP70-20,HP70-20240122,PET723-100116,CC1- -2-14D-A,CC1-2-11162023-14d,0.057851372,0.002548003,0.115702744,0.005096006,0.115091648,0.005069091,12.79,25.36780585
HP70-21,HP70-20240122,PET723-30050,CC1- -3-14D-C,CC1-3-11162023-14d,0.070404355,0.006733889,0.140808711,0.013467777,0.140065015,0.013396646,8.45,15.9851246
HP70-22,HP70-20240122,PET723-30050,CC1- -5-14D-C,CC1-5-11162023-14d,0.026399481,0.006965029,0.052798961,0.013930058,0.052520098,0.013856485,8.6,17.31804725
HP70-23,HP70-20240122,PET723-30050,CC1- -6-14D-A,CC1-6-11162023-14d,0.030582835,0.005124822,0.061165671,0.010249644,0.060842618,0.010195509,8.53,16.66899349
HP70-24,HP70-20240122,PET723-100116,CC1- -1-7D-D,CC1-1-11162023-7d,0.010516132,0.000444028,0.021032263,0.000888055,0.020921179,0.000883365,8.25,16.7261898
HP70-25,HP70-20240122,PET723-30050,CC1- -3-7D-D,CC1-3-11162023-7d,0.009261622,0.000431384,0.018523243,0.000862767,0.018425411,0.000858211,3.925,9.288183007
HP70-26,HP70-20240122,PET723-30050,CC1- -5-7D-D,CC1-5-11162023-7d,0.005312925,0.002144144,0.01062585,0.004288288,0.010569728,0.004265639,6.33,12.71996147
HP70-27,HP70-20240122,PET723-30050,CC1- -3-14D-D,CC1-3-11162023-14d,0.070404355,0.006733889,0.140808711,0.013467777,0.140065015,0.013396646,7.57,15.9851246
HP70-28,HP70-20240122,PET723-30050,CC1- -5-14D-D,CC1-5-11162023-14d,0.026399481,0.006965029,0.052798961,0.013930058,0.052520098,0.013856485,8.625,17.31804725
HP70-29,HP70-20240122,PET723-100116,CC1- -2-7D-B,CC1-2-11162023-7d,0.009159735,0.000795166,0.018319469,0.001590331,0.018222713,0.001581932,8.28,17.13651114
HP70-30,HP70-20240122,PET723-100116,CC1- -2-7D-D,CC1-2-11162023-7d,0.009159735,0.000795166,0.018319469,0.001590331,0.018222713,0.001581932,9.065,17.13651114
HP70-31,HP70-20240122,PET723-30050,CC1- -4-7D-B,CC1-4-11162023-7d,0.01041185,0.003003734,0.0208237,0.006007469,0.020713718,0.00597574,4.795,9.424956786
HP70-32,HP70-20240122,PET723-30050,CC1- -4-7D-D,CC1-4-11162023-7d,0.01041185,0.003003734,0.0208237,0.006007469,0.020713718,0.00597574,4.61,9.424956786
HP70-33,HP70-20240122,PET723-30050,CC1- -6-7D-B,CC1-6-11162023-7d,0.006864336,0.002488874,0.013728672,0.004977748,0.013656162,0.004951457,7.595,13.65250996
HP70-34,HP70-20240122,PET723-30050,CC1- -6-7D-D,CC1-6-11162023-7d,0.006864336,0.002488874,0.013728672,0.004977748,0.013656162,0.004951457,6.82,13.65250996
HP70-35,HP70-20240122,PET723-100116,CC1- -2-14D-B,CC1-2-11162023-14d,0.057851372,0.002548003,0.115702744,0.005096006,0.115091648,0.005069091,12.65,25.36780585
HP70-36,HP70-20240122,PET723-100116,CC1- -2-14D-D,CC1-2-11162023-14d,0.057851372,0.002548003,0.115702744,0.005096006,0.115091648,0.005069091,13.165,25.36780585
HP70-37,HP70-20240122,PET723-30050,CC1- -4-14D-D,CC1-4-11162023-14d,0.071731958,0.003367331,0.143463917,0.006734661,0.142706197,0.006699091,8.22,16.06967566
HP70-38,HP70-20240122,PET723-30050,CC1- -6-14D-B,CC1-6-11162023-14d,0.030582835,0.005124822,0.061165671,0.010249644,0.060842618,0.010195509,8.195,16.66899349
HP70-39,HP70-20240122,PET723-30050,CC1- -6-14D-D,CC1-6-11162023-14d,0.030582835,0.005124822,0.061165671,0.010249644,0.060842618,0.010195509,7.525,16.66899349
HP70-40,HP70-20240122,PET723-100116,CC1- -2-7D-C,CC1-2-11162023-7d,0.009159735,0.000795166,0.018319469,0.001590331,0.018222713,0.001581932,8.4,17.13651114
HP70-41,HP70-20240122,PET723-30050,CC1- -4-7D-C,CC1-4-11162023-7d,0.01041185,0.003003734,0.0208237,0.006007469,0.020713718,0.00597574,4.94,9.424956786
HP70-42,HP70-20240122,PET723-30050,CC1- -6-7D-C,CC1-6-11162023-7d,0.006864336,0.002488874,0.013728672,0.004977748,0.013656162,0.004951457,6.235,13.65250996
HP70-43,HP70-20240122,PET723-100116,CC1- -2-14D-C,CC1-2-11162023-14d,0.057851372,0.002548003,0.115702744,0.005096006,0.115091648,0.005069091,12.4,25.36780585
HP70-44,HP70-20240122,PET723-30050,CC1- -4-14D-C,CC1-4-11162023-14d,0.071731958,0.003367331,0.143463917,0.006734661,0.142706197,0.006699091,7.935,16.06967566
HP70-45,HP70-20240122,PET723-30050,CC1- -6-14D-C,CC1-6-11162023-14d,0.030582835,0.005124822,0.061165671,0.010249644,0.060842618,0.010195509,9.265,16.66899349
HP70-46,HP70-20240122,PET723-30050,EXP 50A- A2,EXP 50A- A2,0.005957915,,0.01191583,,0.011852895,,6.13,12.19524751
HP70-47,HP70-20240122,PET723-30050,EXP 50A- B10,EXP 50A- B10,0.045053794,,0.090107589,,0.089631676,,7.8733335,15.66349931
HP70-48,HP70-20240122,PET723-30050,EXP 50A- A4,EXP 50A- A4,0.005475533,,0.010951066,,0.010893227,,6.13,12.19524751
HP70-49,HP70-20240122,PET723-30050,EXP 50A- B12,EXP 50A- B12,0.030237788,,0.060475577,,0.060156169,,7.8733335,15.66349931
HP70-50,HP70-20240122,PET723-30050,EXP 50A- A6,EXP 50A- A6,0.003385213,,0.006770426,,0.006734667,,6.13,12.19524751
HP70-51,HP70-20240122,PET723-30050,EXP 50A- B14,EXP 50A- B14,0.037473512,,0.074947025,,0.074551184,,7.8733335,15.66349931
HP70-52,HP70-20240122,PET723-30050,EXP 50A- B2,EXP 50A- B2,0.009265674,,0.018531349,,0.018433473,,5.3333335,10.61032987
HP70-53,HP70-20240122,PET723-30050,EXP 50A- C10,EXP 50A- C10,0.000789541,,0.001579081,,0.001570741,,5.108334,10.16270759
HP70-54,HP70-20240122,PET723-30050,EXP 50A- B4,EXP 50A- B4,0.006532179,,0.013064357,,0.012995356,,5.3333335,10.61032987
HP70-55,HP70-20240122,PET723-30050,EXP 50A- C12,EXP 50A- C12,0.000697658,,0.001395317,,0.001387947,,5.108334,10.16270759
HP70-56,HP70-20240122,PET723-30050,EXP 50A- B6,EXP 50A- B6,0.007106442,,0.014212885,,0.014137818,,5.3333335,10.61032987
HP70-57,HP70-20240122,PET723-30050,EXP 50A- C14,EXP 50A- C14,0.000651717,,0.001303434,,0.00129655,,5.108334,10.16270759
HP70-58,HP70-20240122,PET723-30050,EXP 50A- C2,EXP 50A- C2,0.000169336,,0.000338671,,0.000336883,,3.1483335,6.263410488
HP70-59,HP70-20240122,PET723-30050,EXP 50A- C4,EXP 50A- C4,0.00076657,,0.00153314,,0.001525043,,3.1483335,6.263410488
HP70-60,HP70-20240122,PET723-30050,EXP 50A- C6,EXP 50A- C6,0.000651717,,0.001303434,,0.00129655,,3.1483335,6.263410488
HP70-61,HP70-20240122,PET723-30050,EXP 50A- A10,EXP 50A- A10,0.016777045,,0.03355409,,0.03337687,,8.276667,16.46590582
HP70-62,HP70-20240122,PET723-30050,EXP 50A- A12,EXP 50A- A12,0.013354433,,0.026708865,,0.026567799,,8.276667,16.46590582
HP70-63,HP70-20240122,PET723-30050,EXP 50A- A14,EXP 50A- A14,0.026700323,,0.053400647,,0.053118605,,8.276667,16.46590582
HP72-1,HP72-20240125,,1,condition1,,,0.387368899,0.021542697,,,,
HP72-2,HP72-20240125,,2,condition2,,,0.196820555,0.002115801,,,,
HP72-3,HP72-20240125,,3,condition3,,,0.093181841,0.003269874,,,,
HP72-4,HP72-20240125,,5,condition5,,,0.140899986,0.002902013,,,,
HP72-5,HP72-20240125,,6,condition6,,,0.07396325,0.001267076,,,,
HP72-6,HP72-20240125,,7,condition7,,,0.003644995,0.002942886,,,,
HP72-7,HP72-20240125,,8,condition8,,,0.08445463,,,,,
HP73-1,HP73-20240126,,Gelatin 1 low,conditionGelatin 1 low,,,0.159051847,,,,,
HP73-2,HP73-20240126,,Condition 6 low,conditionCondition 6 low,,,0.070651206,,,,,
HP73-3,HP73-20240126,,Condtion 8 low,conditionCondtion 8 low,,,0.09001399,,,,,
HP73-4,HP73-20240126,,Condition 8 low,conditionCondition 8 low,,,0.087652674,,,,,
HP73-5,HP73-20240126,,Gelatin 1 high,conditionGelatin 1 high,,,0.109069924,,,,,
HP73-6,HP73-20240126,,Condition 3 high,conditionCondition 3 high,,,0.103143486,,,,,
HP73-7,HP73-20240126,,Condition 9 high,conditionCondition 9 high,,,0.104427548,,,,,
HP75-1,HP75-20240126,,Hyp 0.05 neutralized buffer,Hyp 0.05 neutralized buffer,,,0.062486935,,,,,
HP75-2,HP75-20240126,,Hyp 0.04 neutralized buffer,Hyp 0.04 neutralized buffer,,,0.056275265,,,,,
HP75-3,HP75-20240126,,Hyp 0.03 neutralized buffer,Hyp 0.03 neutralized buffer,,,0.042934964,,,,,
HP75-4,HP75-20240126,,Hyp 0.02 neutralized buffer,Hyp 0.02 neutralized buffer,,,0.028145274,,,,,
HP75-5,HP75-20240126,,Hyp 0.01 neutralized buffer,Hyp 0.01 neutralized buffer,,,0.01305979,,,,,
HP75-6,HP75-20240126,,Hyp 0 neutralized buffer,Hyp 0 neutralized buffer,,,-0.001374947,,,,,
HP78-1,HP78-20240129,,Hyp with water 0.25_high,Hyp with water 0.25_high,,,0.21708534,0.011839164,,,,
HP78-2,HP78-20240129,,Hyp with water 0.2_high,Hyp with water 0.2_high,,,0.187431887,0.010127477,,,,
HP78-3,HP78-20240129,,Gelatin 1 media_high,Gelatin 1 media_high,,,0.118643945,0.005848262,,,,
HP78-4,HP78-20240129,,Hyp with water 0.15_high,Hyp with water 0.15_high,,,0.136093086,0.00256753,,,,
HP78-5,HP78-20240129,,Gelatin 0.5 media_high,Gelatin 0.5 media_high,,,0.057319798,0.001569046,,,,
HP78-6,HP78-20240129,,Hyp with water 0.1_high,Hyp with water 0.1_high,,,0.088058044,0.001746603,,,,
HP78-7,HP78-20240129,,media only_high,media only_high,,,-0.004407798,0.000142641,,,,
HP78-8,HP78-20240129,,Hyp with water 0.05_high,Hyp with water 0.05_high,,,0.042142629,0.001636725,,,,
HP78-9,HP78-20240129,,Hyp with water 0_high,Hyp with water 0_high,,,-0.008896998,0.002352385,,,,
HP78-10,HP78-20240129,,Hyp with media 0.1_high,Hyp with media 0.1_high,,,0.094661061,0.001824061,,,,
HP78-11,HP78-20240129,,Hyp with media 0.05_high,Hyp with media 0.05_high,,,0.051998248,0.000140312,,,,
HP78-12,HP78-20240129,,Hyp with media 0_high,Hyp with media 0_high,,,-0.001776739,0.000420937,,,,
HP78-13,HP78-20240129,,Hyp with media 0.25_high,Hyp with media 0.25_high,,,0.202607899,0.007717182,,,,
HP78-14,HP78-20240129,,NaCl_5,NaCl_5,,,0.035034029,,,,,
HP78-15,HP78-20240129,,Hyp with media 0.2_high,Hyp with media 0.2_high,,,0.163516856,0.005191558,,,,
HP78-16,HP78-20240129,,NaCl_2.5,NaCl_2.5,,,0.037395366,,,,,
HP78-17,HP78-20240129,,Hyp with media 0.15_high,Hyp with media 0.15_high,,,0.123433655,0.007155932,,,,
HP78-18,HP78-20240129,,NaCl_1.25,NaCl_1.25,,,0.043447533,,,,,
HP78-19,HP78-20240129,,NaCl_0.625,NaCl_0.625,,,0.047713814,,,,,
HP78-20,HP78-20240129,,NaCl_0.3125,NaCl_0.3125,,,0.048448011,,,,,
HP78-21,HP78-20240129,,NACl_0,NaCl_0,,,0.048904404,,,,,
HP78-22,HP78-20240129,,H2SO4_100,H2SO4_100,,,0.046812166,,,,,
HP78-23,HP78-20240129,,H2SO4_50,H2SO4_50,,,0.045319318,,,,,
HP78-24,HP78-20240129,,H2SO4_25,H2SO4_25,,,0.045996076,,,,,
HP78-25,HP78-20240129,,Gelatin 1 media_low,Gelatin 1 media_low,,,0.117579121,0.001794525,,,,
HP78-26,HP78-20240129,,H2SO4_12.5,H2SO4_12.5,,,0.04545865,,,,,
HP78-27,HP78-20240129,,Gelatin 0.5 media_low,Gelatin 0.5 media_low,,,0.067985471,0.002542244,,,,
HP78-28,HP78-20240129,,H2SO4_6.25,H2SO4_6.25,,,0.04605579,,,,,
HP78-29,HP78-20240129,,media only_low,media only_low,,,0.01648844,0.006101384,,,,
HP78-30,HP78-20240129,,H2SO4_0,H2SO4_0,,,0.047051021,,,,,
HP78-31,HP78-20240129,,Hyp with water 0.25_low,Hyp with water 0.25_low,,,0.223507725,0.000216607,,,,
HP78-32,HP78-20240129,,Hyp with water 0.2_low,Hyp with water 0.2_low,,,0.184839207,0.007347241,,,,
HP78-33,HP78-20240129,,Hyp with water 0.15_low,Hyp with water 0.15_low,,,0.146376996,0.001026265,,,,
HP78-34,HP78-20240129,,Hyp with water 0.1_low,Hyp with water 0.1_low,,,0.100177492,0.001971623,,,,
HP78-35,HP78-20240129,,Hyp with media 0.1_low,Hyp with media 0.1_low,,,0.106307642,0.001652684,,,,
HP78-36,HP78-20240129,,Hyp with water 0.05_low,Hyp with water 0.05_low,,,0.057430457,0.002290562,,,,
HP78-37,HP78-20240129,,Hyp with media 0.05_low,Hyp with media 0.05_low,,,0.064216677,0.000115978,,,,
HP78-38,HP78-20240129,,Hyp with water 0_low,Hyp with water 0_low,,,-0.000775218,5.80E-05,,,,
HP78-39,HP78-20240129,,Hyp with media 0_low,Hyp with media 0_low,,,0.010664995,0.001217767,,,,
HP78-40,HP78-20240129,,Hyp with media 0.25_low,Hyp with media 0.25_low,,,0.216732358,0.002638495,,,,
HP78-41,HP78-20240129,,Hyp with media 0.2_low,Hyp with media 0.2_low,,,0.185446038,8.70E-05,,,,
HP78-42,HP78-20240129,,Hyp with media 0.15_low,Hyp with media 0.15_low,,,0.150079786,0.000289945,,,,
HP79-1,HP79-20240130,,High-Gelatin-water_5,High-Gelatin-water_5,,,0.563748699,0.001894733,,,,
HP79-2,HP79-20240130,,NaCl_2.5,NaCl_2.5,,,0.043255344,,,,,
HP79-3,HP79-20240130,,High-Gelatin-water_2.5,High-Gelatin-water_2.5,,,0.27518097,0.00335222,,,,
HP79-4,HP79-20240130,,NaCl_1.25,NaCl_1.25,,,0.047645696,,,,,
HP79-5,HP79-20240130,,High-Gelatin-water_1,High-Gelatin-water_1,,,0.096062858,0.004226713,,,,
HP79-6,HP79-20240130,,NaCl_0.63,NaCl_0.63,,,0.046388365,,,,,
HP79-7,HP79-20240130,,High-Gelatin-Water_0.5,High-Gelatin-Water_0.5,,,0.039070731,0.002914974,,,,
HP79-8,HP79-20240130,,NaCl_0.31,NaCl_0.31,,,0.048264056,,,,,
HP79-9,HP79-20240130,,High-Gelatin-Water_0-1,High-Gelatin-Water_0-1,,,-0.014108179,0.000874492,,,,
HP79-10,HP79-20240130,,High-Gelatin-Water_0-2,High-Gelatin-Water_0-2,,,-0.01369594,2.45E-18,,,,
HP79-11,HP79-20240130,,NaCl_0.16,NaCl_0.16,,,0.047666308,,,,,
HP79-12,HP79-20240130,,NaCl_0,NaCl_0,,,0.047212845,,,,,
HP79-13,HP79-20240130,,High-Gelatin-media_1,High-Gelatin-media_1,,,0.119429869,0.005831181,,,,
HP79-14,HP79-20240130,,Low-Gelatin-water_5,Low-Gelatin-water_5,,,0.534433321,0.016777127,,,,
HP79-15,HP79-20240130,,High-Gelatin-media_0.5,High-Gelatin-media_0.5,,,0.058448916,0.001534521,,,,
HP79-16,HP79-20240130,,Low-Gelatin-water_2.5,Low-Gelatin-water_2.5,,,0.274280968,0.011799462,,,,
HP79-17,HP79-20240130,,High-Media-only,High-Media-only,,,-0.002206517,0.000460356,,,,
HP79-18,HP79-20240130,,Low-Gelatin-water_1,Low-Gelatin-water_1,,,0.098289225,0.017736535,,,,
HP79-19,HP79-20240130,,High-Col-water_1,High-Col-water_1,,,0.116283165,0.005370824,,,,
HP79-20,HP79-20240130,,Low-Gelatin-Water_0.5,Low-Gelatin-Water_0.5,,,0.074424189,0.011443462,,,,
HP79-21,HP79-20240130,,High-Col-water_0.5,High-Col-water_0.5,,,0.053240578,0.004296659,,,,
HP79-22,HP79-20240130,,Low-Gelatin-Water_0-1,Low-Gelatin-Water_0-1,,,0.027218381,0.012917543,,,,
HP79-23,HP79-20240130,,High-Water-only,High-Water-only,,,-0.00904246,0.000613808,,,,
HP79-24,HP79-20240130,,Low-Gelatin-Water_0-2,Low-Gelatin-Water_0-2,,,0.012572854,0.012280783,,,,
HP79-25,HP79-20240130,,Low-Gelatin-media_1,Low-Gelatin-media_1,,,0.117110556,0.005248227,,,,
HP79-26,HP79-20240130,,Low-Gelatin-media_0.5,Low-Gelatin-media_0.5,,,0.082240201,0.012256529,,,,
HP79-27,HP79-20240130,,Low-Media-only,Low-Media-only,,,0.045355918,0.015008648,,,,
HP79-28,HP79-20240130,,Low-Col-water_1,Low-Col-water_1,,,0.071220173,0.007232312,,,,
HP79-29,HP79-20240130,,Low-Col-water_0.5,Low-Col-water_0.5,,,0.068776306,0.008128351,,,,
HP79-30,HP79-20240130,,Low-Water-only,Low-Water-only,,,0.04363616,0.003168137,,,,
HP80-1,HP80-20240131,,Gelatin-water_2.5,Gelatin-water_2.5,,,0.259552889,,,,,
HP80-2,HP80-20240131,,Water,Water,,,-0.003339439,,,,,
HP80-3,HP80-20240131,,Gelatin-water_1.25,Gelatin-water_1.25,,,0.133293814,,,,,
HP80-4,HP80-20240131,,Media,Media,,,0.002583091,,,,,
HP80-5,HP80-20240131,,Gelatin-water_0.625,Gelatin-water_0.625,,,0.064349102,,,,,
HP80-6,HP80-20240131,,Gelatin-water_0.3125,Gelatin-water_0.3125,,,0.031039781,,,,,
HP80-7,HP80-20240131,,Gelatin-water_0.15625,Gelatin-water_0.15625,,,0.012617307,,,,,
HP80-8,HP80-20240131,,Gelatin-water_0.078125,Gelatin-water_0.078125,,,0.003592156,,,,,
HP80-9,HP80-20240131,,Gelatin-media_2.5,Gelatin-media_2.5,,,0.261041573,,,,,
HP80-10,HP80-20240131,,Gelatin-media_1.25,Gelatin-media_1.25,,,0.140178981,,,,,
HP80-11,HP80-20240131,,Gelatin-media_0.625,Gelatin-media_0.625,,,0.074211638,,,,,
HP80-12,HP80-20240131,,Gelatin-media_0.3125,Gelatin-media_0.3125,,,0.039413632,,,,,
HP80-13,HP80-20240131,,Gelatin-media_0.15625,Gelatin-media_0.15625,,,0.020618988,,,,,
HP80-14,HP80-20240131,,Gelatin-media_0.078125,Gelatin-media_0.078125,,,0.011872965,,,,,
HP80-15,HP80-20240131,,Hyp-water_0.2,Hyp-water_0.2,,,0.20453529,,,,,
HP80-16,HP80-20240131,,Col_1,Col_1,,,0.131170852,,,,,
HP80-17,HP80-20240131,,Hyp-water_0.1,Hyp-water_0.1,,,0.100632452,,,,,
HP80-18,HP80-20240131,,Col_0.5,Col_0.5,,,0.062594978,,,,,
HP80-19,HP80-20240131,,Hyp-water_0.05,Hyp-water_0.05,,,0.048229281,,,,,
HP80-20,HP80-20240131,,Hyp-water_0.025,Hyp-water_0.025,,,0.022931199,,,,,
HP80-21,HP80-20240131,,Hyp-water_0.0125,Hyp-water_0.0125,,,0.010282158,,,,,
HP80-22,HP80-20240131,,Hyp-water_0.00625,Hyp-water_0.00625,,,0.003686586,,,,,
HP80-23,HP80-20240131,,Hyp-media_0.2,Hyp-media_0.2,,,0.192789752,,,,,
HP80-24,HP80-20240131,,Hyp-media_0.1,Hyp-media_0.1,,,0.101626305,,,,,
HP80-25,HP80-20240131,,Hyp-media_0.05,Hyp-media_0.05,,,0.054282751,,,,,
HP80-26,HP80-20240131,,Hyp-media_0.025,Hyp-media_0.025,,,0.029617121,,,,,
HP80-27,HP80-20240131,,Hyp-media_0.0125,Hyp-media_0.0125,,,0.01696808,,,,,
HP80-28,HP80-20240131,,Hyp-media_0.00625,Hyp-media_0.00625,,,0.01091461,,,,,
HP81-1,HP81-20240201,,Gelatin-water_2.5,Gelatin-water_2.5,,,0.275563415,,,,,
HP81-2,HP81-20240201,,Water,Water,,,-0.003468222,,,,,
HP81-3,HP81-20240201,,Gelatin-water_1.25,Gelatin-water_1.25,,,0.155730562,,,,,
HP81-4,HP81-20240201,,Media,Media,,,0.002749999,,,,,
HP81-5,HP81-20240201,,Gelatin-water_0.625,Gelatin-water_0.625,,,0.077127754,,,,,
HP81-6,HP81-20240201,,Gelatin-water_0.3125,Gelatin-water_0.3125,,,0.03752634,,,,,
HP81-7,HP81-20240201,,Gelatin-water_0.15625,Gelatin-water_0.15625,,,0.019182827,,,,,
HP81-8,HP81-20240201,,Gelatin-water_0.078125,Gelatin-water_0.078125,,,0.008382441,,,,,
HP81-9,HP81-20240201,,Gelatin-media_2.5,Gelatin-media_2.5,,,0.29544984,,,,,
HP81-10,HP81-20240201,,Gelatin-media_1.25,Gelatin-media_1.25,,,0.163787993,,,,,
HP81-11,HP81-20240201,,Gelatin-media_0.625,Gelatin-media_0.625,,,0.082013643,,,,,
HP81-12,HP81-20240201,,Gelatin-media_0.3125,Gelatin-media_0.3125,,,0.040355012,,,,,
HP81-13,HP81-20240201,,Gelatin-media_0.15625,Gelatin-media_0.15625,,,0.021840065,,,,,
HP81-14,HP81-20240201,,Gelatin-media_0.078125,Gelatin-media_0.078125,,,0.012839743,,,,,
HP81-15,HP81-20240201,,Hyp-water_0.2,Hyp-water_0.2,,,0.211007157,,,,,
HP81-16,HP81-20240201,,Col_1,Col_1,,,0.128039564,,,,,
HP81-17,HP81-20240201,,Hyp-water_0.1,Hyp-water_0.1,,,0.109002176,,,,,
HP81-18,HP81-20240201,,Col_0.5,Col_0.5,,,0.058176777,,,,,
HP81-19,HP81-20240201,,Hyp-water_0.05,Hyp-water_0.05,,,0.049942,,,,,
