,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
12882,HP56-2190,HP56-20230102,,D14-A9,EXP57-D14-A9,,,0.020902729,,,,,
12886,HP56-2191,HP56-20230102,,No_Cht_D14-A9,EXP57-No_Cht_D14-A9,,,0.004274088,,,,,
12889,HP56-2192,HP56-20230102,,D14-A10,EXP57-D14-A10,,,0.021056698,,,,,
12893,HP56-2193,HP56-20230102,,No_Cht_D14-A10,EXP57-No_Cht_D14-A10,,,0.004376734,,,,,
12896,HP56-2194,HP56-20230102,,D14-A11,EXP57-D14-A11,,,0.021364636,,,,,
12900,HP56-2195,HP56-20230102,,No_Cht_D14-A11,EXP57-No_Cht_D14-A11,,,0.003555566,,,,,
12903,HP56-2196,HP56-20230102,,D14-A14,EXP57-D14-A14,,,0.019927593,,,,,
12907,HP56-2197,HP56-20230102,,No_Cht_D14-A14,EXP57-No_Cht_D14-A14,,,0.00345292,,,,,
12921,HP56-2198,HP56-20230102,,Fresh-D02,EXP57-Fresh-D02,,,0.004548213,,,,,
12925,HP56-2199,HP56-20230102,,No_Cht_Fresh-D02,EXP57-No_Cht_Fresh-D02,,,0.000229608,,,,,
12928,HP56-2200,HP56-20230102,,Fresh-D05,EXP57-Fresh-D05,,,0.005088038,,,,,
12932,HP56-2201,HP56-20230102,,No_Cht_Fresh-D05,EXP57-No_Cht_Fresh-D05,,,0.000553503,,,,,
12935,HP56-2202,HP56-20230102,,Fresh-D07,EXP57-Fresh-D07,,,0.005411934,,,,,
12939,HP56-2203,HP56-20230102,,No_Cht_Fresh-D07,EXP57-No_Cht_Fresh-D07,,,0.000769433,,,,,
12942,HP56-2204,HP56-20230102,,Fresh-D09,EXP57-Fresh-D09,,,0.005357951,,,,,
12946,HP56-2205,HP56-20230102,,No_Cht_Fresh-D09,EXP57-No_Cht_Fresh-D09,,,0.000769433,,,,,
12949,HP56-2206,HP56-20230102,,Fresh-D12,EXP57-Fresh-D12,,,0.007463271,,,,,
12953,HP56-2207,HP56-20230102,,No_Cht_Fresh-D12,EXP57-No_Cht_Fresh-D12,,,0.001417224,,,,,
12956,HP56-2208,HP56-20230102,,Fresh-D14,EXP57-Fresh-D14,,,0.005196003,,,,,
12960,HP56-2209,HP56-20230102,,No_Cht_Fresh-D14,EXP57-No_Cht_Fresh-D14,,,0.000337573,,,,,
12998,HP57-2210,HP57-20230103,,D02-B7,EXP57-D02-B7,,,0.0061934,,,,,
13002,HP57-2211,HP57-20230103,,No_Cht_D02-B7,EXP57-No_Cht_D02-B7,,,0.000185323,,,,,
13005,HP57-2212,HP57-20230103,,D02-B8,EXP57-D02-B8,,,0.006381152,,,,,
13009,HP57-2213,HP57-20230103,,No_Cht_D02-B8,EXP57-No_Cht_D02-B8,,,0.000560828,,,,,
13012,HP57-2214,HP57-20230103,,D02-B9,EXP57-D02-B9,,,0.006819241,,,,,
13016,HP57-2215,HP57-20230103,,No_Cht_D02-B9,EXP57-No_Cht_D02-B9,,,0.000936333,,,,,
13019,HP57-2216,HP57-20230103,,D02-B10,EXP57-D02-B10,,,0.006318568,,,,,
13023,HP57-2217,HP57-20230103,,No_Cht_D02-B10,EXP57-No_Cht_D02-B10,,,0.000560828,,,,,
13026,HP57-2218,HP57-20230103,,D02-B11,EXP57-D02-B11,,,0.00800834,,,,,
13030,HP57-2219,HP57-20230103,,No_Cht_D02-B11,EXP57-No_Cht_D02-B11,,,0.001186669,,,,,
13033,HP57-2220,HP57-20230103,,D02-B12,EXP57-D02-B12,,,0.005692727,,,,,
13037,HP57-2221,HP57-20230103,,No_Cht_D02-B12,EXP57-No_Cht_D02-B12,,,0.000185323,,,,,
13040,HP57-2222,HP57-20230103,,D05-B7,EXP57-D05-B7,,,0.012264061,,,,,
13044,HP57-2223,HP57-20230103,,No_Cht_D05-B7,EXP57-No_Cht_D05-B7,,,0.001937679,,,,,
13047,HP57-2224,HP57-20230103,,D05-B8,EXP57-D05-B8,,,0.013077655,,,,,
13051,HP57-2225,HP57-20230103,,No_Cht_D05-B8,EXP57-No_Cht_D05-B8,,,0.001812511,,,,,
13054,HP57-2226,HP57-20230103,,D05-B9,EXP57-D05-B9,,,0.013390576,,,,,
13058,HP57-2227,HP57-20230103,,No_Cht_D05-B9,EXP57-No_Cht_D05-B9,,,0.001937679,,,,,
13061,HP57-2228,HP57-20230103,,D05-B10,EXP57-D05-B10,,,0.012451814,,,,,
13065,HP57-2229,HP57-20230103,,No_Cht_D05-B10,EXP57-No_Cht_D05-B10,,,0.001562174,,,,,
13068,HP57-2230,HP57-20230103,,D05-B11,EXP57-D05-B11,,,0.013953833,,,,,
13072,HP57-2231,HP57-20230103,,No_Cht_D05-B11,EXP57-No_Cht_D05-B11,,,0.001562174,,,,,
13075,HP57-2232,HP57-20230103,,D05-B12,EXP57-D05-B12,,,0.014204169,,,,,
13079,HP57-2233,HP57-20230103,,No_Cht_D05-B12,EXP57-No_Cht_D05-B12,,,0.002062847,,,,,
13094,HP57-2234,HP57-20230103,,D07-B7,EXP57-D07-B7,,,0.01413176,,,,,
13098,HP57-2235,HP57-20230103,,No_Cht_D07-B7,EXP57-No_Cht_D07-B7,,,0.004075417,,,,,
13101,HP57-2236,HP57-20230103,,D07-B8,EXP57-D07-B8,,,0.012501001,,,,,
13105,HP57-2237,HP57-20230103,,No_Cht_D07-B8,EXP57-No_Cht_D07-B8,,,0.004075417,,,,,
13108,HP57-2238,HP57-20230103,,D07-B9,EXP57-D07-B9,,,0.015653801,,,,,
13112,HP57-2239,HP57-20230103,,No_Cht_D07-B9,EXP57-No_Cht_D07-B9,,,0.004945155,,,,,
13115,HP57-2240,HP57-20230103,,D07-B10,EXP57-D07-B10,,,0.013696891,,,,,
13119,HP57-2241,HP57-20230103,,No_Cht_D07-B10,EXP57-No_Cht_D07-B10,,,0.004619003,,,,,
13122,HP57-2242,HP57-20230103,,D07-B11,EXP57-D07-B11,,,0.012827153,,,,,
13126,HP57-2243,HP57-20230103,,No_Cht_D07-B11,EXP57-No_Cht_D07-B11,,,0.004619003,,,,,
13129,HP57-2244,HP57-20230103,,D07-B12,EXP57-D07-B12,,,0.013696891,,,,,
13133,HP57-2245,HP57-20230103,,No_Cht_D07-B12,EXP57-No_Cht_D07-B12,,,0.004510286,,,,,
13136,HP57-2246,HP57-20230103,,D09-B7,EXP57-D09-B7,,,0.016577897,,,,,
13140,HP57-2247,HP57-20230103,,No_Cht_D09-B7,EXP57-No_Cht_D09-B7,,,0.004945155,,,,,
13143,HP57-2248,HP57-20230103,,D09-B8,EXP57-D09-B8,,,0.017121483,,,,,
13147,HP57-2249,HP57-20230103,,No_Cht_D09-B8,EXP57-No_Cht_D09-B8,,,0.004727721,,,,,
13150,HP57-2250,HP57-20230103,,D09-B9,EXP57-D09-B9,,,0.014729704,,,,,
13154,HP57-2251,HP57-20230103,,No_Cht_D09-B9,EXP57-No_Cht_D09-B9,,,0.004619003,,,,,
13157,HP57-2252,HP57-20230103,,D09-B10,EXP57-D09-B10,,,0.014838421,,,,,
13161,HP57-2253,HP57-20230103,,No_Cht_D09-B10,EXP57-No_Cht_D09-B10,,,0.004401569,,,,,
13164,HP57-2254,HP57-20230103,,D09-B11,EXP57-D09-B11,,,0.013533815,,,,,
13168,HP57-2255,HP57-20230103,,No_Cht_D09-B11,EXP57-No_Cht_D09-B11,,,0.003749266,,,,,
13171,HP57-2256,HP57-20230103,,D09-B12,EXP57-D09-B12,,,0.014620987,,,,,
13175,HP57-2257,HP57-20230103,,No_Cht_D09-B12,EXP57-No_Cht_D09-B12,,,0.004075417,,,,,
13190,HP57-2258,HP57-20230103,,D12-B7,EXP57-D12-B7,,,0.018041748,,,,,
13194,HP57-2259,HP57-20230103,,No_Cht_D12-B7,EXP57-No_Cht_D12-B7,,,0.002227457,,,,,
13197,HP57-2260,HP57-20230103,,D12-B8,EXP57-D12-B8,,,0.019340779,,,,,
13201,HP57-2261,HP57-20230103,,No_Cht_D12-B8,EXP57-No_Cht_D12-B8,,,0.003018171,,,,,
13204,HP57-2262,HP57-20230103,,D12-B9,EXP57-D12-B9,,,0.018832463,,,,,
13208,HP57-2263,HP57-20230103,,No_Cht_D12-B9,EXP57-No_Cht_D12-B9,,,0.003018171,,,,,
13211,HP57-2264,HP57-20230103,,D12-B10,EXP57-D12-B10,,,0.01922782,,,,,
13215,HP57-2265,HP57-20230103,,No_Cht_D12-B10,EXP57-No_Cht_D12-B10,,,0.003131131,,,,,
13218,HP57-2266,HP57-20230103,,D12-B11,EXP57-D12-B11,,,0.021543484,,,,,
13222,HP57-2267,HP57-20230103,,No_Cht_D12-B11,EXP57-No_Cht_D12-B11,,,0.003018171,,,,,
13225,HP57-2268,HP57-20230103,,D12-B12,EXP57-D12-B12,,,0.022842515,,,,,
13229,HP57-2269,HP57-20230103,,No_Cht_D12-B12,EXP57-No_Cht_D12-B12,,,0.003131131,,,,,
13232,HP57-2270,HP57-20230103,,D14-B7,EXP57-D14-B7,,,0.017646391,,,,,
13236,HP57-2271,HP57-20230103,,No_Cht_D14-B7,EXP57-No_Cht_D14-B7,,,0.002792253,,,,,
13239,HP57-2272,HP57-20230103,,D14-B8,EXP57-D14-B8,,,0.01781583,,,,,
13243,HP57-2273,HP57-20230103,,No_Cht_D14-B8,EXP57-No_Cht_D14-B8,,,0.003470008,,,,,
13246,HP57-2274,HP57-20230103,,D14-B9,EXP57-D14-B9,,,0.015330727,,,,,
13250,HP57-2275,HP57-20230103,,No_Cht_D14-B9,EXP57-No_Cht_D14-B9,,,0.003470008,,,,,
13253,HP57-2276,HP57-20230103,,D14-B10,EXP57-D14-B10,,,0.014483533,,,,,
13257,HP57-2277,HP57-20230103,,No_Cht_D14-B10,EXP57-No_Cht_D14-B10,,,0.002792253,,,,,
13260,HP57-2278,HP57-20230103,,D14-B11,EXP57-D14-B11,,,0.018550065,,,,,
13264,HP57-2279,HP57-20230103,,No_Cht_D14-B11,EXP57-No_Cht_D14-B11,,,0.002792253,,,,,
13267,HP57-2280,HP57-20230103,,D14-B14,EXP57-D14-B14,,,0.016008482,,,,,
13271,HP57-2281,HP57-20230103,,No_Cht_D14-B14,EXP57-No_Cht_D14-B14,,,0.001888579,,,,,
13285,HP57-2282,HP57-20230103,,Gelatin_5,Gelatin_5,,,0.054823139,0.002247155,,,,
13293,HP57-2283,HP57-20230103,,Gelatin_2.5,Gelatin_2.5,,,0.026687266,0.002053434,,,,
13301,HP57-2284,HP57-20230103,,Gelatin_0,Gelatin_0,,,0.000701992,1.94E-05,,,,
13321,HP66-2285,HP66-20240112,,CC1-1-s4d,CC1-1-s4d,,,0.005817925,,,,,
13325,HP66-2286,HP66-20240112,,CC1-1-s11d,CC1-1-s11d,,,0.012182933,,,,,
13329,HP66-2287,HP66-20240112,,CC1-2-s4d,CC1-2-s4d,,,0.00687876,,,,,
13333,HP66-2288,HP66-20240112,,CC1-2-s11d,CC1-2-s11d,,,0.013751123,,,,,
13337,HP66-2289,HP66-20240112,,CC1-3-s4d,CC1-3-s4d,,,0.006786513,,,,,
13341,HP66-2290,HP66-20240112,,CC1-3-s11d,CC1-3-s11d,,,0.014166233,,,,,
13345,HP66-2291,HP66-20240112,,CC1-4-s4d,CC1-4-s4d,,,0.00660202,,,,,
13349,HP66-2292,HP66-20240112,,CC1-4-s11d,CC1-4-s11d,,,0.015872793,,,,,
13353,HP66-2293,HP66-20240112,,CC1-5-s4d,CC1-5-s4d,,,0.002266435,,,,,
13357,HP66-2294,HP66-20240112,,CC1-5-s11d,CC1-5-s11d,,,0.008493073,,,,,
13361,HP66-2295,HP66-20240112,,CC1-6-s4d,CC1-6-s4d,,,0.002174189,,,,,
13365,HP66-2296,HP66-20240112,,CC1-6-s11d,CC1-6-s11d,,,0.008354704,,,,,
13369,HP66-2297,HP66-20240112,,CC1-1-s7d,CC1-1-s7d,,,0.009629876,,,,,
13373,HP66-2298,HP66-20240112,,CC1-2-s7d,CC1-2-s7d,,,0.011398838,,,,,
13377,HP66-2299,HP66-20240112,,CC1-3-s7d,CC1-3-s7d,,,0.010568619,,,,,
13381,HP66-2300,HP66-20240112,,CC1-4-s7d,CC1-4-s7d,,,0.010568619,,,,,
13385,HP66-2301,HP66-20240112,,CC1-5-s7d,CC1-5-s7d,,,0.005956295,,,,,
13389,HP66-2302,HP66-20240112,,CC1-6-s7d,CC1-6-s7d,,,0.005956295,,,,,
13399,HP66-2303,HP66-20240112,,CC1-1-s26d,CC1-1-s26d,,,0.018892491,,,,,
13403,HP66-2304,HP66-20240112,,CC1-1-s28d,CC1-1-s28d,,,0.022695144,,,,,
13407,HP66-2305,HP66-20240112,,CC1-2-s26d,CC1-2-s26d,,,0.02189924,,,,,
13411,HP66-2306,HP66-20240112,,CC1-2-s28d,CC1-2-s28d,,,0.024154302,,,,,
13415,HP66-2307,HP66-20240112,,CC1-3-s26d,CC1-3-s26d,,,0.021059119,,,,,
13419,HP66-2308,HP66-20240112,,CC1-3-s28d,CC1-3-s28d,,,0.024684904,,,,,
13423,HP66-2309,HP66-20240112,,CC1-4-s26d,CC1-4-s26d,,,0.021633938,,,,,
13427,HP66-2310,HP66-20240112,,CC1-4-s28d,CC1-4-s28d,,,0.026232496,,,,,
13431,HP66-2311,HP66-20240112,,CC1-5-s26d,CC1-5-s26d,,,0.006953928,,,,,
13435,HP66-2312,HP66-20240112,,CC1-5-s28d,CC1-5-s28d,,,0.008678387,,,,,
13439,HP66-2313,HP66-20240112,,CC1-6-s26d,CC1-6-s26d,,,0.006025373,,,,,
13443,HP66-2314,HP66-20240112,,CC1-6-s28d,CC1-6-s28d,,,0.008766821,,,,,
13447,HP66-2315,HP66-20240112,,CC1-1-s27d,CC1-1-s27d,,,0.021280203,,,,,
13451,HP66-2316,HP66-20240112,,CC1-2-s27d,CC1-2-s27d,,,0.023358397,,,,,
13455,HP66-2317,HP66-20240112,,CC1-3-s27d,CC1-3-s27d,,,0.023535265,,,,,
13459,HP66-2318,HP66-20240112,,CC1-4-s27d,CC1-4-s27d,,,0.022739361,,,,,
13463,HP66-2319,HP66-20240112,,CC1-5-s27d,CC1-5-s27d,,,0.008368869,,,,,
13467,HP66-2320,HP66-20240112,,CC1-6-s27d,CC1-6-s27d,,,0.008324652,,,,,
13478,HP66-2321,HP66-20240112,,CC1-HPL-s25d,CC1-HPL-s25d,,,0.008298714,,,,,
13482,HP66-2322,HP66-20240112,,CC1-TGFBS-s25d,CC1-TGFBS-s25d,,,0.004098218,,,,,
13486,HP66-2323,HP66-20240112,,CC1-HPL-s26d,CC1-HPL-s26d,,,0.008572659,,,,,
13490,HP66-2324,HP66-20240112,,CC1-TGFBS-s26d,CC1-TGFBS-s26d,,,0.003961245,,,,,
13494,HP66-2325,HP66-20240112,,CC1-HPL-s27d,CC1-HPL-s27d,,,0.007476878,,,,,
13498,HP66-2326,HP66-20240112,,CC1-TGFBS-s27d,CC1-TGFBS-s27d,,,0.004783082,,,,,
13538,HP64-2327,HP64-20240111,,uncoated-A,uncoated-A-12-15-,,,0.00823323,,,,,
13542,HP64-2328,HP64-20240111,,Coating 6-A,Coating 6-A-12-15-,,,0.007921887,,,,,
13546,HP64-2329,HP64-20240111,,uncoated-B,uncoated-B-12-15-,,,0.008272148,,,,,
13550,HP64-2330,HP64-20240111,,Coating 6-B,Coating 6-B-12-15-,,,0.004739301,,,,,
13554,HP64-2331,HP64-20240111,,Coating 1-A,Coating 1-A-12-15-,,,0.00897267,,,,,
13558,HP64-2332,HP64-20240111,,Coating 7-A,Coating 7-A-12-15-,,,0.009751027,,,,,
13562,HP64-2333,HP64-20240111,,Coating 1-B,Coating 1-B-12-15-,,,0.008388902,,,,,
13566,HP64-2334,HP64-20240111,,Coating 7-B,Coating 7-B-12-15-,,,0.009789945,,,,,
13570,HP64-2335,HP64-20240111,,Coating 2-A,Coating 2-A-12-15-,,,0.007960805,,,,,
13574,HP64-2336,HP64-20240111,,uncoated-A,uncoated-A-12-16-,,,0.008816998,,,,,
13578,HP64-2337,HP64-20240111,,Coating 2-B,Coating 2-B-12-15-,,,0.008311066,,,,,
13582,HP64-2338,HP64-20240111,,uncoated-B,uncoated-B-12-16-,,,0.008311066,,,,,
13586,HP64-2339,HP64-20240111,,Coating 3-A,Coating 3-A-12-15-,,,0.008272148,,,,,
13590,HP64-2340,HP64-20240111,,Coating 1-A,Coating 1-A-12-16-,,,0.00714353,,,,,
13594,HP64-2341,HP64-20240111,,Coating 3-B,Coating 3-B-12-15-,,,0.008272148,,,,,
13598,HP64-2342,HP64-20240111,,Coating 1-B,Coating 1-B-12-16-,,,0.007377037,,,,,
13602,HP64-2343,HP64-20240111,,Coating 4-A,Coating 4-A-12-15-,,,0.008700245,,,,,
13606,HP64-2344,HP64-20240111,,Coating 2-A,Coating 2-A-12-16-,,,0.008077559,,,,,
13610,HP64-2345,HP64-20240111,,Coating 4-B,Coating 4-B-12-15-,,,0.008700245,,,,,
13614,HP64-2346,HP64-20240111,,Coating 5-A,Coating 5-A-12-15-,,,0.008155394,,,,,
13618,HP64-2347,HP64-20240111,,Coating 5-B,Coating 5-B-12-15-,,,0.008349984,,,,,
13634,HP64-2348,HP64-20240111,,Coating 2-B,Coating 2-B-12-16-,,,0.008479184,,,,,
13638,HP64-2349,HP64-20240111,,uncoated-B,uncoated-B-12-17-,,,0.008247425,,,,,
13642,HP64-2350,HP64-20240111,,Coating 3-A,Coating 3-A-12-16-,,,0.00851781,,,,,
13646,HP64-2351,HP64-20240111,,Coating 1-A,Coating 1-A-12-17-,,,0.008208798,,,,,
13650,HP64-2352,HP64-20240111,,Coating 3-B,Coating 3-B-12-16-,,,0.008710943,,,,,
13654,HP64-2353,HP64-20240111,,Coating 1-B,Coating 1-B-12-17-,,,0.007706653,,,,,
13658,HP64-2354,HP64-20240111,,Coating 4-A,Coating 4-A-12-16-,,,0.008479184,,,,,
13662,HP64-2355,HP64-20240111,,Coating 2-A,Coating 2-A-12-17-,,,0.008865449,,,,,
13666,HP64-2356,HP64-20240111,,Coating 4-B,Coating 4-B-12-16-,,,0.007436268,,,,,
13670,HP64-2357,HP64-20240111,,Coating 2-B,Coating 2-B-12-17-,,,0.009676606,,,,,
13674,HP64-2358,HP64-20240111,,Coating 5-A,Coating 5-A-12-16-,,,0.007474894,,,,,
13678,HP64-2359,HP64-20240111,,Coating 3-A,Coating 3-A-12-17-,,,0.00940622,,,,,
13682,HP64-2360,HP64-20240111,,Coating 5-B,Coating 5-B-12-16-,,,0.007938412,,,,,
13686,HP64-2361,HP64-20240111,,Coating 3-B,Coating 3-B-12-17-,,,0.008981328,,,,,
13690,HP64-2362,HP64-20240111,,Coating 6-A,Coating 6-A-12-16-,,,0.007861159,,,,,
13694,HP64-2363,HP64-20240111,,Coating 4-A,Coating 4-A-12-17-,,,0.008247425,,,,,
13698,HP64-2364,HP64-20240111,,Coating 6-B,Coating 6-B-12-16-,,,0.007861159,,,,,
13702,HP64-2365,HP64-20240111,,Coating 4-B,Coating 4-B-12-17-,,,0.008981328,,,,,
13706,HP64-2366,HP64-20240111,,Coating 7-A,Coating 7-A-12-16-,,,0.008788196,,,,,
13710,HP64-2367,HP64-20240111,,Coating 7-B,Coating 7-B-12-16-,,,0.009831112,,,,,
13714,HP64-2368,HP64-20240111,,uncoated-A,uncoated-A-12-17-,,,0.0095221,,,,,
13730,HP64-2369,HP64-20240111,,Coating 5-A,Coating 5-A-12-17-,,,0.012255559,,,,,
13734,HP64-2370,HP64-20240111,,Coating 3-A,Coating 3-A-12-18-,,,0.008950228,,,,,
13738,HP64-2371,HP64-20240111,,Coating 5-B,Coating 5-B-12-17-,,,0.009766839,,,,,
13742,HP64-2372,HP64-20240111,,Coating 3-B,Coating 3-B-12-18-,,,0.008872455,,,,,
13746,HP64-2373,HP64-20240111,,Coating 6-A,Coating 6-A-12-17-,,,0.008989114,,,,,
13750,HP64-2374,HP64-20240111,,Coating 4-A,Coating 4-A-12-18-,,,0.008911342,,,,,
13754,HP64-2375,HP64-20240111,,Coating 6-B,Coating 6-B-12-17-,,,0.009611294,,,,,
13758,HP64-2376,HP64-20240111,,Coating 4-B,Coating 4-B-12-18-,,,0.009144659,,,,,
13762,HP64-2377,HP64-20240111,,Coating 7-A,Coating 7-A-12-17-,,,0.009105773,,,,,
13766,HP64-2378,HP64-20240111,,Coating 5-A,Coating 5-A-12-18-,,,0.009028,,,,,
13770,HP64-2379,HP64-20240111,,Coating 7-B,Coating 7-B-12-17-,,,0.009377977,,,,,
13774,HP64-2380,HP64-20240111,,Coating 5-B,Coating 5-B-12-18-,,,0.009455749,,,,,
13778,HP64-2381,HP64-20240111,,uncoated-A,uncoated-A-12-18-,,,0.009533522,,,,,
13782,HP64-2382,HP64-20240111,,Coating 6-A,Coating 6-A-12-18-,,,0.008794683,,,,,
13786,HP64-2383,HP64-20240111,,uncoated-B,uncoated-B-12-18-,,,0.009689067,,,,,
13790,HP64-2384,HP64-20240111,,Coating 6-B,Coating 6-B-12-18-,,,0.009377977,,,,,
13794,HP64-2385,HP64-20240111,,Coating 1-A,Coating 1-A-12-18-,,,0.009261318,,,,,
13798,HP64-2386,HP64-20240111,,Coating 7-A,Coating 7-A-12-18-,,,0.008755797,,,,,
13802,HP64-2387,HP64-20240111,,Coating 1-B,Coating 1-B-12-18-,,,0.009844611,,,,,
13806,HP64-2388,HP64-20240111,,Coating 2-A,Coating 2-A-12-18-,,,0.009105773,,,,,
13810,HP64-2389,HP64-20240111,,Coating 2-B,Coating 2-B-12-18-,,,0.008989114,,,,,
13826,HP64-2390,HP64-20240111,,Coating 7-B,Coating 7-B-12-18-,,,0.008961663,,,,,
13830,HP64-2391,HP64-20240111,,Coating 5-B,Coating 5-B-12-19-,,,0.00858745,,,,,
13834,HP64-2392,HP64-20240111,,uncoated-A,uncoated-A-12-19-,,,0.00798871,,,,,
13838,HP64-2393,HP64-20240111,,Coating 6-A,Coating 6-A-12-19-,,,0.008362923,,,,,
13842,HP64-2394,HP64-20240111,,uncoated-B,uncoated-B-12-19-,,,0.008849399,,,,,
13846,HP64-2395,HP64-20240111,,Coating 6-B,Coating 6-B-12-19-,,,0.008624872,,,,,
13850,HP64-2396,HP64-20240111,,Coating 1-A,Coating 1-A-12-19-,,,0.008961663,,,,,
13854,HP64-2397,HP64-20240111,,Coating 1-B,Coating 1-B-12-19-,,,0.008886821,,,,,
13858,HP64-2398,HP64-20240111,,Coating 2-A,Coating 2-A-12-19-,,,0.008400344,,,,,
13862,HP64-2399,HP64-20240111,,Coating 2-B,Coating 2-B-12-19-,,,0.008849399,,,,,
13866,HP64-2400,HP64-20240111,,Coating 3-A,Coating 3-A-12-19-,,,0.008737135,,,,,
13870,HP64-2401,HP64-20240111,,Coating 3-B,Coating 3-B-12-19-,,,0.008774557,,,,,
13874,HP64-2402,HP64-20240111,,Coating 4-A,Coating 4-A-12-19-,,,0.008512608,,,,,
13878,HP64-2403,HP64-20240111,,Coating 4-B,Coating 4-B-12-19-,,,0.00858745,,,,,
13882,HP64-2404,HP64-20240111,,Coating 5-A,Coating 5-A-12-19-,,,0.008737135,,,,,
13922,HP65-2405,HP65-20240111,,Coating 7-A,Coating 7-A-12/19/,,,0.010029332,,,,,
13926,HP65-2406,HP65-20240111,,Coating 5-A,Coating 5-A-12/20/,,,0.010154046,,,,,
13930,HP65-2407,HP65-20240111,,Coating 7-B,Coating 7-B-12/19/,,,0.009904617,,,,,
13934,HP65-2408,HP65-20240111,,Coating 5-B,Coating 5-B-12/20/,,,0.010819188,,,,,
13938,HP65-2409,HP65-20240111,,uncoated-A,uncoated-A-12/20/,,,0.010029332,,,,,
13942,HP65-2410,HP65-20240111,,Coating 6-A,Coating 6-A-12/20/,,,0.010652902,,,,,
13946,HP65-2411,HP65-20240111,,uncoated-B,uncoated-B-12/20/,,,0.010445045,,,,,
13950,HP65-2412,HP65-20240111,,Coating 6-B,Coating 6-B-12/20/,,,0.011027045,,,,,
13954,HP65-2413,HP65-20240111,,Coating 1-A,Coating 1-A-12/20/,,,0.010112474,,,,,
13958,HP65-2414,HP65-20240111,,Coating 7-A,Coating 7-A-12/20/,,,0.010361903,,,,,
13962,HP65-2415,HP65-20240111,,Coating 1-B,Coating 1-B-12/20/,,,0.010195617,,,,,
13966,HP65-2416,HP65-20240111,,Coating 7-B,Coating 7-B-12/20/,,,0.010736045,,,,,
13970,HP65-2417,HP65-20240111,,Coating 2-A,Coating 2-A-12/20/,,,0.010154046,,,,,
13974,HP65-2418,HP65-20240111,,uncoated-A,uncoated-A-12/21/,,,0.009946189,,,,,
13978,HP65-2419,HP65-20240111,,Coating 2-B,Coating 2-B-12/20/,,,0.009946189,,,,,
13982,HP65-2420,HP65-20240111,,uncoated-B,uncoated-B-12/21/,,,0.010361903,,,,,
13986,HP65-2421,HP65-20240111,,Coating 3-A,Coating 3-A-12/20/,,,0.010320331,,,,,
13990,HP65-2422,HP65-20240111,,Coating 1-A,Coating 1-A-12/21/,,,0.01056976,,,,,
13994,HP65-2423,HP65-20240111,,Coating 3-B,Coating 3-B-12/20/,,,0.010777616,,,,,
13998,HP65-2424,HP65-20240111,,Coating 4-A,Coating 4-A-12/20/,,,0.00998776,,,,,
14002,HP65-2425,HP65-20240111,,Coating 4-B,Coating 4-B-12/20/,,,0.010361903,,,,,
14018,HP65-2426,HP65-20240111,,Coating 1-B,Coating 1-B-12/21/,,,0.010589919,,,,,
14022,HP65-2427,HP65-20240111,,Coating 7-B,Coating 7-B-12/21/,,,0.011290367,,,,,
14026,HP65-2428,HP65-20240111,,Coating 2-A,Coating 2-A-12/21/,,,0.010425107,,,,,
14030,HP65-2429,HP65-20240111,,uncoated-A,uncoated-A-12/22/,,,0.011372773,,,,,
14034,HP65-2430,HP65-20240111,,Coating 2-B,Coating 2-B-12/21/,,,0.010342701,,,,,
14038,HP65-2431,HP65-20240111,,uncoated-B,uncoated-B-12/22/,,,0.011207961,,,,,
14042,HP65-2432,HP65-20240111,,Coating 3-A,Coating 3-A-12/21/,,,0.010795933,,,,,
14046,HP65-2433,HP65-20240111,,Coating 1-A,Coating 1-A-12/22/,,,0.010960744,,,,,
14050,HP65-2434,HP65-20240111,,Coating 3-B,Coating 3-B-12/21/,,,0.010548716,,,,,
14054,HP65-2435,HP65-20240111,,Coating 1-B,Coating 1-B-12/22/,,,0.01075473,,,,,
14058,HP65-2436,HP65-20240111,,Coating 4-A,Coating 4-A-12/21/,,,0.01046631,,,,,
14062,HP65-2437,HP65-20240111,,Coating 2-A,Coating 2-A-12/22/,,,0.010219093,,,,,
14066,HP65-2438,HP65-20240111,,Coating 4-B,Coating 4-B-12/21/,,,0.011290367,,,,,
14070,HP65-2439,HP65-20240111,,Coating 2-B,Coating 2-B-12/22/,,,0.010425107,,,,,
14074,HP65-2440,HP65-20240111,,Coating 5-A,Coating 5-A-12/21/,,,0.010919541,,,,,
14078,HP65-2441,HP65-20240111,,Coating 3-A,Coating 3-A-12/22/,,,0.010548716,,,,,
14082,HP65-2442,HP65-20240111,,Coating 5-B,Coating 5-B-12/21/,,,0.010919541,,,,,
14086,HP65-2443,HP65-20240111,,Coating 3-B,Coating 3-B-12/22/,,,0.010960744,,,,,
14090,HP65-2444,HP65-20240111,,Coating 6-A,Coating 6-A-12/21/,,,0.010713527,,,,,
14094,HP65-2445,HP65-20240111,,Coating 6-B,Coating 6-B-12/21/,,,0.010672324,,,,,
14098,HP65-2446,HP65-20240111,,Coating 7-A,Coating 7-A-12/21/,,,0.010631121,,,,,
